em_no,fl_no,date,cls
B0053,FB628,16,F
B0025,FB641,17,C
B0053,FB641,17,F
B0025,FB644,17,C
B0053,FB644,17,F
B0025,FB609,17,C
B0053,FB609,17,F
B0025,FB610,17,C
B0053,FB610,17,F
B0025,FB37,17,C
B0053,FB37,17,F
B0025,FB986,18,C
B0053,FB986,18,F
B0025,FB621,18,C
B0053,FB621,18,F
B0025,FB624,18,C
B0053,FB624,18,F
B0025,FB625,18,C
B0053,FB625,18,F
B0025,FB628,18,C
B0053,FB628,18,F
B0025,FB641,19,C
B0053,FB641,19,F
B0025,FB644,19,C
B0053,FB644,19,F
B0025,FB565,19,C
B0053,FB565,19,F
B0025,FB568,19,C
B0053,FB568,19,F
B0025,FB595,19,C
B0053,FB595,19,F
B0025,FB582,20,C
B0053,FB582,20,F
B0025,FB383,20,C
B0053,FB383,20,F
B0025,FB386,20,C
B0053,FB386,20,F
B0025,FB475,20,C
B0053,FB475,20,F
B0025,FB8558,21,C
B0053,FB8558,21,F
B0025,FB673,21,C
B0053,FB673,21,F
B0025,FB676,21,C
B0053,FB676,21,F
B0025,FB253,21,C
B0053,FB253,21,F
B0025,FB240,22,C
B0053,FB240,22,F
B0025,FB995,22,C
B0053,FB995,22,F
B0025,FB996,22,C
B0053,FB996,22,F
B0025,FB33,22,C
B0053,FB33,22,F
B0025,FB986,23,C
B0053,FB986,23,F
B0025,FB787,23,C
B0053,FB787,23,F
B0025,FB788,23,C
B0053,FB788,23,F
B0025,FB25,23,C
B0053,FB25,23,F
B0025,FB94,24,C
B0053,FB94,24,F
B0025,FB281,24,C
B0053,FB281,24,F
B0025,FB282,24,C
B0053,FB282,24,F
B0025,FB473,24,C
B0053,FB473,24,F
B0025,FB472,24,C
B0053,FB472,24,F
B0025,FB561,25,C
B0053,FB561,25,F
B0025,FB564,25,C
B0053,FB564,25,F
B0025,FB377,25,C
B0053,FB377,25,F
B0025,FB378,25,C
B0053,FB378,25,F
B0025,FB493,25,C
B0053,FB493,25,F
B0025,FB703,26,C
B0053,FB703,26,F
B0025,FB706,26,C
B0053,FB706,26,F
B0025,FB447,26,C
B0053,FB447,26,F
B0025,FB432,27,C
B0053,FB432,27,F
B0025,FB703,27,C
B0053,FB703,27,F
B0025,FB706,27,C
B0053,FB706,27,F
B0025,FB492,28,C
B0053,FB492,28,F
B0025,FB383,28,C
B0053,FB383,28,F
B0025,FB386,28,C
B0053,FB386,28,F
B0025,FB475,28,C
B0053,FB475,28,F
B0025,FB8558,29,C
B0053,FB8558,29,F
B0025,FB661,29,C
B0053,FB661,29,F
B0025,FB664,29,C
B0053,FB664,29,F
B0025,FB609,29,C
B0053,FB609,29,F
B0025,FB610,30,C
B0053,FB610,30,F
B0025,FB267,30,C
B0053,FB267,30,F
B0025,FB272,30,C
B0053,FB272,30,F
B0025,FB57,31,C
B0053,FB57,31,F
B0025,FB1142,31,C
B0053,FB1142,31,F
B0026,FB14,1,C
B0054,FB14,1,F
B0026,FB57,1,C
B0054,FB57,1,F
B0026,FB1142,1,C
B0054,FB1142,1,F
B0026,FB94,2,C
B0054,FB94,2,F
B0026,FB281,2,C
B0054,FB281,2,F
B0026,FB282,2,C
B0054,FB282,2,F
B0026,FB473,2,C
B0054,FB473,2,F
B0026,FB472,2,C
B0054,FB472,2,F
B0026,FB463,3,C
B0054,FB463,3,F
B0026,FB462,3,C
B0054,FB462,3,F
B0026,FB655,3,C
B0054,FB655,3,F
B0026,FB658,3,C
B0054,FB658,3,F
B0026,FB601,4,C
B0054,FB601,4,F
B0026,FB604,4,C
B0054,FB604,4,F
B0026,FB377,4,C
B0054,FB377,4,F
B0026,FB378,4,C
B0054,FB378,4,F
B0026,FB493,4,C
B0054,FB493,4,F
B0026,FB492,5,C
B0054,FB492,5,F
B0026,FB383,5,C
B0054,FB383,5,F
B0026,FB386,5,C
B0054,FB386,5,F
B0026,FB475,5,C
B0054,FB475,5,F
B0026,FB8558,6,C
B0054,FB8558,6,F
B0026,FB531,6,C
B0054,FB531,6,F
B0026,FB534,6,C
B0054,FB534,6,F
B0026,FB91,6,C
B0054,FB91,6,F
B0026,FB90,7,C
B0054,FB90,7,F
B0026,FB397,7,C
B0054,FB397,7,F
B0026,FB400,7,C
B0054,FB400,7,F
B0026,FB687,7,C
B0054,FB687,7,F
B0026,FB1271,8,C
B0054,FB1271,8,F
B0026,FB1693,8,C
B0054,FB1693,8,F
B0026,FB1872,8,C
B0054,FB1872,8,F
B0026,FB786,8,C
B0054,FB786,8,F
B0026,FB412,9,C
B0054,FB412,9,F
B0026,FB17,9,C
B0054,FB17,9,F
B0026,FB986,10,C
B0054,FB986,10,F
B0026,FB17,10,C
B0054,FB17,10,F
B0026,FB986,11,C
B0054,FB986,11,F
B0026,FB747,11,C
B0054,FB747,11,F
B0026,FB748,11,C
B0054,FB748,11,F
B0026,FB589,11,C
B0054,FB589,11,F
B0026,FB592,11,C
B0054,FB592,11,F
B0026,FB265,11,C
B0054,FB265,11,F
B0026,FB240,12,C
B0054,FB240,12,F
B0026,FB675,12,C
B0054,FB675,12,F
B0026,FB1861,12,C
B0054,FB1861,12,F
B0026,FB766,12,C
B0054,FB766,12,F
B0026,FB412,13,C
B0054,FB412,13,F
B0026,FB17,13,C
B0054,FB17,13,F
B0026,FB8559,14,C
B0054,FB8559,14,F
B0026,FB8558,14,C
B0054,FB8558,14,F
B0026,FB531,14,C
B0054,FB531,14,F
B0026,FB534,14,C
B0054,FB534,14,F
B0026,FB671,15,C
B0054,FB671,15,F
B0026,FB674,15,C
B0054,FB674,15,F
B0026,FB395,15,C
B0054,FB395,15,F
B0026,FB398,15,C
B0054,FB398,15,F
B0026,FB385,15,C
B0054,FB385,15,F
B0026,FB388,15,C
B0054,FB388,15,F
B0026,FB451,16,C
B0054,FB451,16,F
B0026,FB454,16,C
B0054,FB454,16,F
B0026,FB589,16,C
B0054,FB589,16,F
B0026,FB592,16,C
B0054,FB592,16,F
B0026,FB35,16,C
B0054,FB35,16,F
B0026,FB412,17,C
B0054,FB412,17,F
B0026,FB995,17,C
B0054,FB995,17,F
B0026,FB1208,17,C
B0054,FB1208,17,F
B0026,FB1209,17,C
B0054,FB1209,17,F
B0026,FB460,18,C
B0054,FB460,18,F
B0026,FB395,18,C
B0054,FB395,18,F
B0026,FB398,18,C
B0054,FB398,18,F
B0026,FB385,18,C
B0054,FB385,18,F
B0026,FB388,18,C
B0054,FB388,18,F
B0026,FB17,19,C
B0054,FB17,19,F
B0026,FB22,19,C
B0054,FB22,19,F
B0026,FB65,19,C
B0054,FB65,19,F
B0026,FB4875,19,C
B0054,FB4875,19,F
B0026,FB4876,20,C
B0054,FB4876,20,F
B0026,FB76,20,C
B0054,FB76,20,F
B0026,FB8563,20,C
B0054,FB8563,20,F
B0026,FB8567,22,C
B0054,FB8567,22,F
B0026,FB8558,22,C
B0054,FB8558,22,F
B0026,FB675,22,C
B0054,FB675,22,F
B0026,FB672,23,C
B0054,FB672,23,F
B0026,FB533,23,C
B0054,FB533,23,F
B0026,FB1621,23,C
B0054,FB1621,23,F
B0026,FB1622,23,C
B0054,FB1622,23,F
B0026,FB538,23,C
B0054,FB538,23,F
B0026,FB533,24,C
B0054,FB533,24,F
B0026,FB1621,24,C
B0054,FB1621,24,F
B0026,FB1622,24,C
B0054,FB1622,24,F
B0026,FB538,24,C
B0054,FB538,24,F
B0026,FB599,24,C
B0054,FB599,24,F
B0026,FB590,25,C
B0054,FB590,25,F
B0026,FB405,25,C
B0054,FB405,25,F
B0026,FB408,25,C
B0054,FB408,25,F
B0026,FB613,25,C
B0054,FB613,25,F
B0026,FB618,25,C
B0054,FB618,25,F
B0026,FB621,26,C
B0054,FB621,26,F
B0026,FB624,26,C
B0054,FB624,26,F
B0026,FB625,26,C
B0054,FB625,26,F
B0026,FB628,26,C
B0054,FB628,26,F
B0026,FB569,26,C
B0054,FB569,26,F
B0026,FB1606,27,C
B0054,FB1606,27,F
B0026,FB1165,27,C
B0054,FB1165,27,F
B0026,FB1166,27,C
B0054,FB1166,27,F
B0026,FB541,28,C
B0054,FB541,28,F
B0026,FB544,28,C
B0054,FB544,28,F
B0026,FB8559,29,C
B0054,FB8559,29,F
B0026,FB1000,29,C
B0054,FB1000,29,F
B0026,FB621,29,C
B0054,FB621,29,F
B0026,FB620,30,C
B0054,FB620,30,F
B0026,FB249,30,C
B0054,FB249,30,F
B0026,FB254,30,C
B0054,FB254,30,F
B0026,FB261,30,C
B0054,FB261,30,F
B0026,FB240,31,C
B0054,FB240,31,F
B0026,FB675,31,C
B0054,FB675,31,F
B0026,FB1861,31,C
B0054,FB1861,31,F
B0026,FB1864,31,C
B0054,FB1864,31,F
B0026,FB738,31,C
B0054,FB738,31,F
B0027,FB2176,1,C
B0055,FB2176,1,F
B0027,FB247,1,C
B0055,FB247,1,F
B0027,FB252,1,C
B0055,FB252,1,F
B0027,FB645,1,C
B0055,FB645,1,F
B0027,FB648,1,C
B0055,FB648,1,F
B0027,FB53,2,C
B0055,FB53,2,F
B0027,FB56,2,C
B0055,FB56,2,F
B0027,FB25,2,C
B0055,FB25,2,F
B0027,FB412,3,C
B0055,FB412,3,F
B0027,FB17,3,C
B0055,FB17,3,F
B0027,FB412,4,C
B0055,FB412,4,F
B0027,FB55,4,C
B0055,FB55,4,F
B0027,FB58,4,C
B0055,FB58,4,F
B0027,FB625,4,C
B0055,FB625,4,F
B0027,FB628,4,C
B0055,FB628,4,F
B0027,FB53,5,C
B0055,FB53,5,F
B0027,FB56,5,C
B0055,FB56,5,F
B0027,FB65,5,C
B0055,FB65,5,F
B0027,FB68,5,C
B0055,FB68,5,F
B0027,FB85,5,C
B0055,FB85,5,F
B0027,FB492,6,C
B0055,FB492,6,F
B0027,FB383,6,C
B0055,FB383,6,F
B0027,FB386,6,C
B0055,FB386,6,F
B0027,FB475,6,C
B0055,FB475,6,F
B0027,FB8558,7,C
B0055,FB8558,7,F
B0027,FB53,7,C
B0055,FB53,7,F
B0027,FB56,7,C
B0055,FB56,7,F
B0027,FB65,7,C
B0055,FB65,7,F
B0027,FB52,8,C
B0055,FB52,8,F
B0027,FB677,8,C
B0055,FB677,8,F
B0027,FB678,8,C
B0055,FB678,8,F
B0027,FB697,8,C
B0055,FB697,8,F
B0027,FB700,8,C
B0055,FB700,8,F
B0027,FB53,9,C
B0055,FB53,9,F
B0027,FB56,9,C
B0055,FB56,9,F
B0027,FB473,9,C
B0055,FB473,9,F
B0027,FB472,9,C
B0055,FB472,9,F
B0027,FB53,10,C
B0055,FB53,10,F
B0027,FB56,10,C
B0055,FB56,10,F
B0027,FB473,10,C
B0055,FB473,10,F
B0027,FB472,10,C
B0055,FB472,10,F
B0027,FB15,11,C
B0055,FB15,11,F
B0027,FB735,11,C
B0055,FB735,11,F
B0027,FB1863,11,C
B0055,FB1863,11,F
B0027,FB1862,11,C
B0055,FB1862,11,F
B0027,FB684,11,C
B0055,FB684,11,F
B0027,FB15,12,C
B0055,FB15,12,F
B0027,FB735,12,C
B0055,FB735,12,F
B0027,FB1863,12,C
B0055,FB1863,12,F
B0027,FB1862,12,C
B0055,FB1862,12,F
B0027,FB684,12,C
B0055,FB684,12,F
B0027,FB53,13,C
B0055,FB53,13,F
B0027,FB56,13,C
B0055,FB56,13,F
B0027,FB65,13,C
B0055,FB65,13,F
B0027,FB68,13,C
B0055,FB68,13,F
B0027,FB661,14,C
B0055,FB661,14,F
B0027,FB664,14,C
B0055,FB664,14,F
B0027,FB679,14,C
B0055,FB679,14,F
B0027,FB680,14,C
B0055,FB680,14,F
B0027,FB537,14,C
B0055,FB537,14,F
B0027,FB532,15,C
B0055,FB532,15,F
B0027,FB585,15,C
B0055,FB585,15,F
B0027,FB590,15,C
B0055,FB590,15,F
B0027,FB405,15,C
B0055,FB405,15,F
B0027,FB408,15,C
B0055,FB408,15,F
B0027,FB613,15,C
B0055,FB613,15,F
B0027,FB502,16,C
B0055,FB502,16,F
B0027,FB20,16,C
B0055,FB20,16,F
B0027,FB91,16,C
B0055,FB91,16,F
B0027,FB92,16,C
B0055,FB92,16,F
B0027,FB15,17,C
B0055,FB15,17,F
B0027,FB735,17,C
B0055,FB735,17,F
B0027,FB1863,17,C
B0055,FB1863,17,F
B0027,FB1862,17,C
B0055,FB1862,17,F
B0027,FB684,17,C
B0055,FB684,17,F
B0027,FB53,18,C
B0055,FB53,18,F
B0027,FB56,18,C
B0055,FB56,18,F
B0027,FB473,18,C
B0055,FB473,18,F
B0027,FB472,18,C
B0055,FB472,18,F
B0027,FB15,19,C
B0055,FB15,19,F
B0027,FB20,19,C
B0055,FB20,19,F
B0027,FB623,19,C
B0055,FB623,19,F
B0027,FB626,19,C
B0055,FB626,19,F
B0027,FB265,19,C
B0055,FB265,19,F
B0027,FB240,20,C
B0055,FB240,20,F
B0027,FB995,20,C
B0055,FB995,20,F
B0027,FB996,20,C
B0055,FB996,20,F
B0027,FB33,20,C
B0055,FB33,20,F
B0027,FB541,21,C
B0055,FB541,21,F
B0027,FB544,21,C
B0055,FB544,21,F
B0027,FB94,22,C
B0055,FB94,22,F
B0027,FB281,22,C
B0055,FB281,22,F
B0027,FB282,22,C
B0055,FB282,22,F
B0027,FB473,22,C
B0055,FB473,22,F
B0027,FB472,22,C
B0055,FB472,22,F
B0027,FB583,23,C
B0055,FB583,23,F
B0027,FB584,23,C
B0055,FB584,23,F
B0027,FB23,23,C
B0055,FB23,23,F
B0027,FB8559,24,C
B0055,FB8559,24,F
B0027,FB1000,24,C
B0055,FB1000,24,F
B0027,FB451,24,C
B0055,FB451,24,F
B0027,FB454,24,C
B0055,FB454,24,F
B0027,FB671,25,C
B0055,FB671,25,F
B0027,FB674,25,C
B0055,FB674,25,F
B0027,FB395,25,C
B0055,FB395,25,F
B0027,FB398,25,C
B0055,FB398,25,F
B0027,FB645,25,C
B0055,FB645,25,F
B0027,FB522,26,C
B0055,FB522,26,F
B0027,FB735,26,C
B0055,FB735,26,F
B0027,FB1863,26,C
B0055,FB1863,26,F
B0027,FB1862,26,C
B0055,FB1862,26,F
B0027,FB684,26,C
B0055,FB684,26,F
B0027,FB51,27,C
B0055,FB51,27,F
B0027,FB54,27,C
B0055,FB54,27,F
B0027,FB91,27,C
B0055,FB91,27,F
B0027,FB92,27,C
B0055,FB92,27,F
B0027,FB451,28,C
B0055,FB451,28,F
B0027,FB454,28,C
B0055,FB454,28,F
B0027,FB589,28,C
B0055,FB589,28,F
B0027,FB592,28,C
B0055,FB592,28,F
B0027,FB265,28,C
B0055,FB265,28,F
B0027,FB240,29,C
B0055,FB240,29,F
B0027,FB675,29,C
B0055,FB675,29,F
B0027,FB1861,29,C
B0055,FB1861,29,F
B0027,FB766,29,C
B0055,FB766,29,F
B0027,FB541,30,C
B0055,FB541,30,F
B0027,FB544,30,C
B0055,FB544,30,F
B0028,FB16,1,C
B0056,FB16,1,F
B0028,FB59,1,C
B0056,FB59,1,F
B0028,FB62,1,C
B0056,FB62,1,F
B0028,FB385,1,C
B0056,FB385,1,F
B0028,FB388,1,C
B0056,FB388,1,F
B0028,FB641,2,C
B0056,FB641,2,F
B0028,FB644,2,C
B0056,FB644,2,F
B0028,FB565,2,C
B0056,FB565,2,F
B0028,FB568,2,C
B0056,FB568,2,F
B0028,FB1097,2,C
B0056,FB1097,2,F
B0028,FB1200,3,C
B0056,FB1200,3,F
B0028,FB246,3,C
B0056,FB246,3,F
B0028,FB91,3,C
B0056,FB91,3,F
B0028,FB92,3,C
B0056,FB92,3,F
B0028,FB673,4,C
B0056,FB673,4,F
B0028,FB676,4,C
B0056,FB676,4,F
B0028,FB555,4,C
B0056,FB555,4,F
B0028,FB556,4,C
B0056,FB556,4,F
B0028,FB297,4,C
B0056,FB297,4,F
B0028,FB298,4,C
B0056,FB298,4,F
B0028,FB641,5,C
B0056,FB641,5,F
B0028,FB644,5,C
B0056,FB644,5,F
B0028,FB565,5,C
B0056,FB565,5,F
B0028,FB568,5,C
B0056,FB568,5,F
B0028,FB1097,5,C
B0056,FB1097,5,F
B0028,FB1200,6,C
B0056,FB1200,6,F
B0028,FB246,6,C
B0056,FB246,6,F
B0028,FB623,6,C
B0056,FB623,6,F
B0028,FB626,6,C
B0056,FB626,6,F
B0028,FB73,6,C
B0056,FB73,6,F
B0028,FB50,7,C
B0056,FB50,7,F
B0028,FB247,7,C
B0056,FB247,7,F
B0028,FB252,7,C
B0056,FB252,7,F
B0028,FB645,7,C
B0056,FB645,7,F
B0028,FB648,7,C
B0056,FB648,7,F
B0028,FB661,8,C
B0056,FB661,8,F
B0028,FB664,8,C
B0056,FB664,8,F
B0028,FB679,8,C
B0056,FB679,8,F
B0028,FB680,8,C
B0056,FB680,8,F
B0028,FB537,8,C
B0056,FB537,8,F
B0028,FB532,9,C
B0056,FB532,9,F
B0028,FB383,9,C
B0056,FB383,9,F
B0028,FB386,9,C
B0056,FB386,9,F
B0028,FB475,9,C
B0056,FB475,9,F
B0028,FB8558,10,C
B0056,FB8558,10,F
B0028,FB641,10,C
B0056,FB641,10,F
B0028,FB644,10,C
B0056,FB644,10,F
B0028,FB609,10,C
B0056,FB609,10,F
B0028,FB502,11,C
B0056,FB502,11,F
B0028,FB20,11,C
B0056,FB20,11,F
B0028,FB91,11,C
B0056,FB91,11,F
B0028,FB92,11,C
B0056,FB92,11,F
B0028,FB641,12,C
B0056,FB641,12,F
B0028,FB644,12,C
B0056,FB644,12,F
B0028,FB609,12,C
B0056,FB609,12,F
B0028,FB610,12,C
B0056,FB610,12,F
B0028,FB75,12,C
B0056,FB75,12,F
B0028,FB52,13,C
B0056,FB52,13,F
B0028,FB677,13,C
B0056,FB677,13,F
B0028,FB678,13,C
B0056,FB678,13,F
B0028,FB697,13,C
B0056,FB697,13,F
B0028,FB700,13,C
B0056,FB700,13,F
B0028,FB467,14,C
B0056,FB467,14,F
B0028,FB464,14,C
B0056,FB464,14,F
B0028,FB1103,14,C
B0056,FB1103,14,F
B0028,FB1104,14,C
B0056,FB1104,14,F
B0028,FB791,15,C
B0056,FB791,15,F
B0028,FB794,15,C
B0056,FB794,15,F
B0028,FB473,15,C
B0056,FB473,15,F
B0028,FB472,15,C
B0056,FB472,15,F
B0028,FB243,16,C
B0056,FB243,16,F
B0028,FB250,16,C
B0056,FB250,16,F
B0028,FB67,16,C
B0056,FB67,16,F
B0028,FB70,16,C
B0056,FB70,16,F
B0028,FB617,16,C
B0056,FB617,16,F
B0028,FB602,17,C
B0056,FB602,17,F
B0028,FB249,17,C
B0056,FB249,17,F
B0028,FB254,17,C
B0056,FB254,17,F
B0028,FB477,17,C
B0056,FB477,17,F
B0028,FB1200,18,C
B0056,FB1200,18,F
B0028,FB246,18,C
B0056,FB246,18,F
B0028,FB623,18,C
B0056,FB623,18,F
B0028,FB626,18,C
B0056,FB626,18,F
B0028,FB35,18,C
B0056,FB35,18,F
B0028,FB412,19,C
B0056,FB412,19,F
B0028,FB315,19,C
B0056,FB315,19,F
B0028,FB1181,19,C
B0056,FB1181,19,F
B0028,FB1182,19,C
B0056,FB1182,19,F
B0028,FB320,19,C
B0056,FB320,19,F
B0028,FB315,20,C
B0056,FB315,20,F
B0028,FB1181,20,C
B0056,FB1181,20,F
B0028,FB1182,20,C
B0056,FB1182,20,F
B0028,FB320,20,C
B0056,FB320,20,F
B0028,FB2159,20,C
B0056,FB2159,20,F
B0028,FB460,21,C
B0056,FB460,21,F
B0028,FB563,21,C
B0056,FB563,21,F
B0028,FB566,21,C
B0056,FB566,21,F
B0028,FB261,21,C
B0056,FB261,21,F
B0028,FB432,22,C
B0056,FB432,22,F
B0028,FB703,22,C
B0056,FB703,22,F
B0028,FB706,22,C
B0056,FB706,22,F
B0028,FB301,23,C
B0056,FB301,23,F
B0028,FB2158,23,C
B0056,FB2158,23,F
B0028,FB1103,23,C
B0056,FB1103,23,F
B0028,FB1104,23,C
B0056,FB1104,23,F
B0028,FB59,24,C
B0056,FB59,24,F
B0028,FB62,24,C
B0056,FB62,24,F
B0028,FB645,24,C
B0056,FB645,24,F
B0028,FB648,24,C
B0056,FB648,24,F
B0028,FB273,24,C
B0056,FB273,24,F
B0028,FB1203,25,C
B0056,FB1203,25,F
B0028,FB764,25,C
B0056,FB764,25,F
B0028,FB541,26,C
B0056,FB541,26,F
B0028,FB544,26,C
B0056,FB544,26,F
B0028,FB8559,27,C
B0056,FB8559,27,F
B0028,FB1000,27,C
B0056,FB1000,27,F
B0028,FB53,27,C
B0056,FB53,27,F
B0028,FB56,27,C
B0056,FB56,27,F
B0028,FB561,28,C
B0056,FB561,28,F
B0028,FB564,28,C
B0056,FB564,28,F
B0028,FB377,28,C
B0056,FB377,28,F
B0028,FB378,28,C
B0056,FB378,28,F
B0028,FB493,28,C
B0056,FB493,28,F
B0028,FB492,29,C
B0056,FB492,29,F
B0028,FB383,29,C
B0056,FB383,29,F
B0028,FB386,29,C
B0056,FB386,29,F
B0028,FB475,29,C
B0056,FB475,29,F
B0028,FB8558,30,C
B0056,FB8558,30,F
B0028,FB15,30,C
B0056,FB15,30,F
B0029,FB1731,1,C
B0057,FB1731,1,F
B0029,FB1734,1,C
B0057,FB1734,1,F
B0029,FB986,2,C
B0057,FB986,2,F
B0029,FB621,2,C
B0057,FB621,2,F
B0029,FB624,2,C
B0057,FB624,2,F
B0029,FB625,2,C
B0057,FB625,2,F
B0029,FB628,2,C
B0057,FB628,2,F
B0029,FB641,3,C
B0057,FB641,3,F
B0029,FB644,3,C
B0057,FB644,3,F
B0029,FB565,3,C
B0057,FB565,3,F
B0029,FB568,3,C
B0057,FB568,3,F
B0029,FB1097,3,C
B0057,FB1097,3,F
B0029,FB1200,4,C
B0057,FB1200,4,F
B0029,FB246,4,C
B0057,FB246,4,F
B0029,FB91,4,C
B0057,FB91,4,F
B0029,FB92,4,C
B0057,FB92,4,F
B0029,FB661,5,C
B0057,FB661,5,F
B0029,FB664,5,C
B0057,FB664,5,F
B0029,FB679,5,C
B0057,FB679,5,F
B0029,FB680,5,C
B0057,FB680,5,F
B0029,FB537,5,C
B0057,FB537,5,F
B0029,FB532,6,C
B0057,FB532,6,F
B0029,FB315,6,C
B0057,FB315,6,F
B0029,FB1181,6,C
B0057,FB1181,6,F
B0029,FB1182,6,C
B0057,FB1182,6,F
B0029,FB320,6,C
B0057,FB320,6,F
B0029,FB641,7,C
B0057,FB641,7,F
B0029,FB644,7,C
B0057,FB644,7,F
B0029,FB565,7,C
B0057,FB565,7,F
B0029,FB568,7,C
B0057,FB568,7,F
B0029,FB595,7,C
B0057,FB595,7,F
B0029,FB582,8,C
B0057,FB582,8,F
B0029,FB533,8,C
B0057,FB533,8,F
B0029,FB1621,8,C
B0057,FB1621,8,F
B0029,FB1622,8,C
B0057,FB1622,8,F
B0029,FB538,8,C
B0057,FB538,8,F
B0029,FB791,9,C
B0057,FB791,9,F
B0029,FB794,9,C
B0057,FB794,9,F
B0029,FB573,9,C
B0057,FB573,9,F
B0029,FB574,9,C
B0057,FB574,9,F
B0029,FB647,9,C
B0057,FB647,9,F
B0029,FB522,10,C
B0057,FB522,10,F
B0029,FB20,10,C
B0057,FB20,10,F
B0029,FB623,10,C
B0057,FB623,10,F
B0029,FB626,10,C
B0057,FB626,10,F
B0029,FB73,10,C
B0057,FB73,10,F
B0029,FB50,11,C
B0057,FB50,11,F
B0029,FB247,11,C
B0057,FB247,11,F
B0029,FB252,11,C
B0057,FB252,11,F
B0029,FB749,11,C
B0057,FB749,11,F
B0029,FB750,11,C
B0057,FB750,11,F
B0029,FB673,12,C
B0057,FB673,12,F
B0029,FB676,12,C
B0057,FB676,12,F
B0029,FB253,12,C
B0057,FB253,12,F
B0029,FB258,12,C
B0057,FB258,12,F
B0029,FB557,12,C
B0057,FB557,12,F
B0029,FB554,13,C
B0057,FB554,13,F
B0029,FB475,13,C
B0057,FB475,13,F
B0029,FB308,13,C
B0057,FB308,13,F
B0029,FB301,14,C
B0057,FB301,14,F
B0029,FB2158,14,C
B0057,FB2158,14,F
B0029,FB697,14,C
B0057,FB697,14,F
B0029,FB700,14,C
B0057,FB700,14,F
B0029,FB661,15,C
B0057,FB661,15,F
B0029,FB664,15,C
B0057,FB664,15,F
B0029,FB679,15,C
B0057,FB679,15,F
B0029,FB680,15,C
B0057,FB680,15,F
B0029,FB537,15,C
B0057,FB537,15,F
B0029,FB532,16,C
B0057,FB532,16,F
B0029,FB315,16,C
B0057,FB315,16,F
B0029,FB1181,16,C
B0057,FB1181,16,F
B0029,FB1182,16,C
B0057,FB1182,16,F
B0029,FB320,16,C
B0057,FB320,16,F
B0029,FB673,17,C
B0057,FB673,17,F
B0029,FB676,17,C
B0057,FB676,17,F
B0029,FB253,17,C
B0057,FB253,17,F
B0029,FB258,17,C
B0057,FB258,17,F
B0029,FB613,17,C
B0057,FB613,17,F
B0029,FB502,18,C
B0057,FB502,18,F
B0029,FB20,18,C
B0057,FB20,18,F
B0029,FB91,18,C
B0057,FB91,18,F
B0029,FB92,18,C
B0057,FB92,18,F
B0029,FB673,19,C
B0057,FB673,19,F
B0029,FB676,19,C
B0057,FB676,19,F
B0029,FB555,19,C
B0057,FB555,19,F
B0029,FB556,19,C
B0057,FB556,19,F
B0029,FB285,19,C
B0057,FB285,19,F
B0029,FB286,19,C
B0057,FB286,19,F
B0029,FB561,20,C
B0057,FB561,20,F
B0029,FB564,20,C
B0057,FB564,20,F
B0029,FB589,20,C
B0057,FB589,20,F
B0029,FB592,20,C
B0057,FB592,20,F
B0029,FB265,20,C
B0057,FB265,20,F
B0029,FB240,21,C
B0057,FB240,21,F
B0029,FB995,21,C
B0057,FB995,21,F
B0029,FB996,21,C
B0057,FB996,21,F
B0029,FB33,21,C
B0057,FB33,21,F
B0029,FB412,22,C
B0057,FB412,22,F
B0029,FB245,22,C
B0057,FB245,22,F
B0029,FB289,22,C
B0057,FB289,22,F
B0029,FB68,22,C
B0057,FB68,22,F
B0029,FB85,22,C
B0057,FB85,22,F
B0029,FB492,23,C
B0057,FB492,23,F
B0029,FB383,23,C
B0057,FB383,23,F
B0029,FB386,23,C
B0057,FB386,23,F
B0029,FB475,23,C
B0057,FB475,23,F
B0029,FB8558,24,C
B0057,FB8558,24,F
B0029,FB661,24,C
B0057,FB661,24,F
B0029,FB664,24,C
B0057,FB664,24,F
B0029,FB609,24,C
B0057,FB609,24,F
B0029,FB602,25,C
B0057,FB602,25,F
B0029,FB753,25,C
B0057,FB753,25,F
B0029,FB1173,25,C
B0057,FB1173,25,F
B0029,FB290,25,C
B0057,FB290,25,F
B0029,FB428,25,C
B0057,FB428,25,F
B0029,FB14,26,C
B0057,FB14,26,F
B0029,FB57,26,C
B0057,FB57,26,F
B0029,FB1142,26,C
B0057,FB1142,26,F
B0029,FB412,27,C
B0057,FB412,27,F
B0029,FB17,27,C
B0057,FB17,27,F
B0029,FB8559,28,C
B0057,FB8559,28,F
B0029,FB8560,28,C
B0057,FB8560,28,F
B0029,FB986,29,C
B0057,FB986,29,F
B0029,FB315,29,C
B0057,FB315,29,F
B0029,FB1181,29,C
B0057,FB1181,29,F
B0029,FB1182,29,C
B0057,FB1182,29,F
B0029,FB320,29,C
B0057,FB320,29,F
B0029,FB57,30,C
B0057,FB57,30,F
B0029,FB1142,30,C
B0057,FB1142,30,F
B0030,FB421,1,C
B0058,FB421,1,F
B0030,FB248,1,C
B0058,FB248,1,F
B0030,FB253,1,C
B0058,FB253,1,F
B0030,FB1209,1,C
B0058,FB1209,1,F
B0030,FB8560,2,C
B0058,FB8560,2,F
B0030,FB523,2,C
B0058,FB523,2,F
B0030,FB1867,2,C
B0058,FB1867,2,F
B0030,FB1864,2,C
B0058,FB1864,2,F
B0030,FB732,3,C
B0058,FB732,3,F
B0030,FB20,3,C
B0058,FB20,3,F
