fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,comp
FB402,8/25/2019,7:30,AXO,8/25/2019,8:35,TGD,C1F1
FB632,8/25/2019,7:35,HWX,8/25/2019,9:10,TGD,C1F1
FB672,8/25/2019,7:35,THJ,8/25/2019,9:00,TGD,C1F1
FB532,8/25/2019,7:35,OAX,8/25/2019,8:55,TGD,C1F1
FB792,8/25/2019,7:35,SHO,8/25/2019,9:10,TGD,C1F1
FB16,8/25/2019,8:00,HOM,8/25/2019,9:15,TGD,C1F1
FB421,8/25/2019,8:00,HOM,8/25/2019,9:15,FBX,C1F1
FB1702,8/25/2019,8:00,FBX,8/25/2019,9:05,HOM,C1F1
FB620,8/25/2019,8:00,XSJ,8/25/2019,9:45,TGD,C1F1
FB661,8/25/2019,8:15,TGD,8/25/2019,10:00,GKU,C1F1
FB662,8/25/2019,8:15,GKU,8/25/2019,10:05,TGD,C1F1
FB577,8/25/2019,8:25,HOM,8/25/2019,10:20,NOU,C1F1
FB642,8/25/2019,8:25,XMJ,8/25/2019,10:05,TGD,C1F1
FB787,8/25/2019,8:55,TGD,8/25/2019,10:05,SGJ,C1F1
FB434,8/25/2019,9:10,FBX,8/25/2019,10:25,GKS,C1F1
FB1795,8/25/2019,9:15,HOM,8/25/2019,11:20,MMC,C1F1
FB1205,8/25/2019,10:00,FBX,8/25/2019,11:40,SXA,C1F1
FB248,8/25/2019,10:10,FBX,8/25/2019,11:55,TGD,C1F1
FB1605,8/25/2019,10:25,HOM,8/25/2019,11:10,XNZ,C1F1
FB469,8/25/2019,10:45,TGD,8/25/2019,13:20,SXA,C1F1
FB664,8/25/2019,10:50,GKU,8/25/2019,12:40,TGD,C1F1
FB788,8/25/2019,10:55,SGJ,8/25/2019,12:15,TGD,C1F1
FB1796,8/25/2019,12:00,MMC,8/25/2019,14:25,HOM,C1F1
FB1893,8/25/2019,12:15,TGD,8/25/2019,13:10,TAN,C1F1
FB982,8/25/2019,12:15,TUK,8/25/2019,14:00,TGD,C1F1
FB1208,8/25/2019,12:40,SXA,8/25/2019,14:25,FBX,C1F1
FB65,8/25/2019,13:00,TGD,8/25/2019,14:35,NOU,C1F1
FB679,8/25/2019,13:20,TGD,8/25/2019,14:40,THJ,C1F1
FB625,8/25/2019,13:55,TGD,8/25/2019,15:35,XSJ,C1F1
FB468,8/25/2019,14:20,SXA,8/25/2019,16:55,TGD,C1F1
FB385,8/25/2019,14:55,TGD,8/25/2019,16:15,YKJ,C1F1
FB258,8/25/2019,15:05,FBX,8/25/2019,16:55,TGD,C1F1
FB680,8/25/2019,15:25,THJ,8/25/2019,16:50,TGD,C1F1
FB68,8/25/2019,15:30,NOU,8/25/2019,17:05,TGD,C1F1
FB455,8/25/2019,16:05,TGD,8/25/2019,17:55,TUK,C1F1
FB1717,8/25/2019,16:15,HOM,8/25/2019,18:10,NOU,C1F1
FB628,8/25/2019,16:25,XSJ,8/25/2019,18:15,TGD,C1F1
FB388,8/25/2019,16:55,YKJ,8/25/2019,18:25,TGD,C1F1
FB737,8/25/2019,17:00,HOM,8/25/2019,18:15,UDJ,C1F1
FB72,8/25/2019,17:00,NOU,8/25/2019,18:35,TGD,C1F1
FB637,8/25/2019,17:10,TGD,8/25/2019,18:45,HWX,C1F1
FB1896,8/25/2019,17:20,TAN,8/25/2019,18:20,TGD,C1F1
FB537,8/25/2019,17:30,TGD,8/25/2019,18:45,OAX,C1F1
FB557,8/25/2019,17:40,TGD,8/25/2019,19:00,TXD,C1F1
FB85,8/25/2019,17:45,TGD,8/25/2019,18:45,GKS,C1F1
FB474,8/25/2019,18:05,SXA,8/25/2019,20:35,TGD,C1F1
FB657,8/25/2019,18:05,TGD,8/25/2019,19:20,SXJ,C1F1
FB570,8/25/2019,18:05,XNZ,8/25/2019,19:30,TGD,C1F1
FB495,8/25/2019,18:25,TGD,8/25/2019,19:40,GKS,C1F1
FB779,8/25/2019,18:40,HOM,8/25/2019,20:25,NOU,C1F1
FB1718,8/25/2019,18:45,NOU,8/25/2019,20:55,HOM,C1F1
FB617,8/25/2019,18:50,TGD,8/25/2019,20:25,XMH,C1F1
FB1272,8/25/2019,18:50,NOU,8/25/2019,20:50,THJ,C1F1
FB649,8/25/2019,18:55,TGD,8/25/2019,20:40,XMJ,C1F1
FB38,8/25/2019,19:00,HOM,8/25/2019,20:15,TGD,C1F1
FB699,8/25/2019,19:10,TGD,8/25/2019,20:45,BCJ,C1F1
FB630,8/25/2019,19:15,XSJ,8/25/2019,21:05,TGD,C1F1
FB41,8/25/2019,19:20,TGD,8/25/2019,20:35,HOM,C1F1
FB299,8/25/2019,19:20,TGD,8/25/2019,20:35,OOJ,C1F1
FB799,8/25/2019,19:20,TGD,8/25/2019,20:55,SHO,C1F1
FB669,8/25/2019,19:25,TGD,8/25/2019,21:15,GKU,C1F1
FB271,8/25/2019,19:30,TGD,8/25/2019,21:20,FBX,C1F1
FB598,8/25/2019,19:30,MYJ,8/25/2019,21:05,TGD,C1F1
FB687,8/25/2019,19:35,TGD,8/25/2019,21:00,THJ,C1F1
FB640,8/25/2019,19:35,HWX,8/25/2019,21:15,TGD,C1F1
FB540,8/25/2019,19:35,OAX,8/25/2019,20:55,TGD,C1F1
FB529,8/25/2019,19:40,HOM,8/25/2019,20:50,XMJ,C1F1
FB599,8/25/2019,19:40,TGD,8/25/2019,21:05,MYJ,C1F1
FB321,8/25/2019,19:55,TGD,8/25/2019,20:50,OSY,C1F1
FB479,8/25/2019,20:00,TGD,8/25/2019,22:30,SXA,C1F1
FB79,8/25/2019,20:00,TGD,8/25/2019,21:35,NOU,C1F1
FB539,8/25/2019,20:00,TGD,8/25/2019,21:20,OAX,C1F1
FB389,8/25/2019,20:05,TGD,8/25/2019,21:25,YKJ,C1F1
FB659,8/25/2019,20:10,TGD,8/25/2019,21:30,SXJ,C1F1
FB449,8/25/2019,20:10,GKS,8/25/2019,21:35,FBX,C1F1
FB639,8/25/2019,20:15,TGD,8/25/2019,21:50,HWX,C1F1
FB399,8/25/2019,20:15,TGD,8/25/2019,21:15,UYS,C1F1
FB409,8/25/2019,20:20,TGD,8/25/2019,21:25,AXO,C1F1
FB97,8/25/2019,20:30,TGD,8/25/2019,21:50,HOM,C1F1
FB689,8/25/2019,20:30,TGD,8/25/2019,21:55,THJ,C1F1
FB81,8/25/2019,20:40,TGD,8/25/2019,22:15,NOU,C1F1
FB99,8/25/2019,21:00,TGD,8/25/2019,22:20,HOM,C1F1
FB690,8/25/2019,21:35,THJ,8/25/2019,23:00,TGD,C1F1
FB240,8/26/2019,7:00,FBX,8/26/2019,8:40,TGD,C1F1
FB312,8/26/2019,7:10,OSY,8/26/2019,8:15,TGD,C1F1
FB382,8/26/2019,7:20,YKJ,8/26/2019,8:40,TGD,C1F1
FB50,8/26/2019,7:30,NOU,8/26/2019,9:05,TGD,C1F1
FB632,8/26/2019,7:35,HWX,8/26/2019,9:10,TGD,C1F1
FB672,8/26/2019,7:35,THJ,8/26/2019,9:00,TGD,C1F1
FB532,8/26/2019,7:35,OAX,8/26/2019,8:55,TGD,C1F1
FB562,8/26/2019,7:35,XNZ,8/26/2019,8:55,TGD,C1F1
FB792,8/26/2019,7:35,SHO,8/26/2019,9:10,TGD,C1F1
FB692,8/26/2019,7:40,BCJ,8/26/2019,9:20,TGD,C1F1
FB732,8/26/2019,7:50,UDJ,8/26/2019,9:10,HOM,C1F1
FB460,8/26/2019,8:00,SXA,8/26/2019,10:25,TGD,C1F1
FB620,8/26/2019,8:00,XSJ,8/26/2019,9:45,TGD,C1F1
FB1271,8/26/2019,8:00,THJ,8/26/2019,10:00,NOU,C1F1
FB602,8/26/2019,8:05,XMH,8/26/2019,9:45,TGD,C1F1
FB662,8/26/2019,8:15,GKU,8/26/2019,10:05,TGD,C1F1
FB52,8/26/2019,8:30,NOU,8/26/2019,10:05,TGD,C1F1
FB301,8/26/2019,8:40,GKS,8/26/2019,10:55,SXA,C1F1
FB1892,8/26/2019,9:00,TAN,8/26/2019,9:55,TGD,C1F1
FB434,8/26/2019,9:10,FBX,8/26/2019,10:25,GKS,C1F1
FB533,8/26/2019,9:40,TGD,8/26/2019,10:55,OAX,C1F1
FB677,8/26/2019,10:45,TGD,8/26/2019,12:10,THJ,C1F1
FB1693,8/26/2019,10:50,NOU,8/26/2019,14:25,SXA,C1F1
FB765,8/26/2019,11:00,HOM,8/26/2019,13:05,SXA,C1F1
FB1867,8/26/2019,11:05,XMJ,8/26/2019,12:40,SXA,C1F1
FB2158,8/26/2019,11:40,SXA,8/26/2019,14:25,TGD,C1F1
FB1621,8/26/2019,11:45,OAX,8/26/2019,13:45,SXA,C1F1
FB535,8/26/2019,12:05,TGD,8/26/2019,13:25,OAX,C1F1
FB554,8/26/2019,12:20,TXD,8/26/2019,13:45,TGD,C1F1
FB678,8/26/2019,13:00,THJ,8/26/2019,14:25,TGD,C1F1
FB536,8/26/2019,14:10,OAX,8/26/2019,15:30,TGD,C1F1
FB257,8/26/2019,14:15,TGD,8/26/2019,16:00,FBX,C1F1
FB655,8/26/2019,14:15,TGD,8/26/2019,15:30,SXJ,C1F1
FB468,8/26/2019,14:20,SXA,8/26/2019,16:55,TGD,C1F1
FB1622,8/26/2019,14:40,SXA,8/26/2019,16:35,OAX,C1F1
FB645,8/26/2019,14:50,TGD,8/26/2019,16:30,XMJ,C1F1
FB547,8/26/2019,14:55,HOM,8/26/2019,16:05,XSJ,C1F1
FB30,8/26/2019,15:00,HOM,8/26/2019,16:15,TGD,C1F1
FB593,8/26/2019,15:00,TGD,8/26/2019,16:25,MYJ,C1F1
FB697,8/26/2019,15:25,TGD,8/26/2019,17:00,BCJ,C1F1
FB1103,8/26/2019,15:30,TGD,8/26/2019,17:00,HWJ,C1F1
FB477,8/26/2019,15:45,TGD,8/26/2019,18:10,SXA,C1F1
FB1644,8/26/2019,15:50,MYJ,8/26/2019,16:40,HOM,C1F1
FB1895,8/26/2019,15:55,TGD,8/26/2019,16:45,TAN,C1F1
FB455,8/26/2019,16:05,TGD,8/26/2019,17:55,TUK,C1F1
FB567,8/26/2019,16:05,TGD,8/26/2019,17:25,XNZ,C1F1
FB667,8/26/2019,16:10,TGD,8/26/2019,17:55,GKU,C1F1
FB789,8/26/2019,16:10,TGD,8/26/2019,17:20,SGJ,C1F1
FB658,8/26/2019,16:15,SXJ,8/26/2019,17:35,TGD,C1F1
FB262,8/26/2019,16:50,FBX,8/26/2019,18:40,TGD,C1F1
FB72,8/26/2019,17:00,NOU,8/26/2019,18:35,TGD,C1F1
FB493,8/26/2019,17:05,TGD,8/26/2019,18:15,GKS,C1F1
FB596,8/26/2019,17:15,MYJ,8/26/2019,18:50,TGD,C1F1
FB427,8/26/2019,17:20,HOM,8/26/2019,18:35,FBX,C1F1
FB648,8/26/2019,17:20,XMJ,8/26/2019,19:05,TGD,C1F1
FB557,8/26/2019,17:40,TGD,8/26/2019,19:00,TXD,C1F1
FB538,8/26/2019,17:40,OAX,8/26/2019,19:00,TGD,C1F1
FB700,8/26/2019,17:40,BCJ,8/26/2019,19:20,TGD,C1F1
FB1104,8/26/2019,17:40,HWJ,8/26/2019,19:20,TGD,C1F1
FB2159,8/26/2019,17:55,TGD,8/26/2019,20:40,SXA,C1F1
FB2179,8/26/2019,18:10,TGD,8/26/2019,19:35,HOM,C1F1
FB685,8/26/2019,18:15,TGD,8/26/2019,19:40,THJ,C1F1
FB495,8/26/2019,18:25,TGD,8/26/2019,19:40,GKS,C1F1
FB1718,8/26/2019,18:45,NOU,8/26/2019,20:55,HOM,C1F1
FB670,8/26/2019,18:45,GKU,8/26/2019,20:40,TGD,C1F1
FB617,8/26/2019,18:50,TGD,8/26/2019,20:25,XMH,C1F1
FB649,8/26/2019,18:55,TGD,8/26/2019,20:40,XMJ,C1F1
FB269,8/26/2019,19:00,TGD,8/26/2019,20:50,FBX,C1F1
FB77,8/26/2019,19:00,TGD,8/26/2019,20:35,NOU,C1F1
FB476,8/26/2019,19:10,SXA,8/26/2019,21:40,TGD,C1F1
FB629,8/26/2019,19:10,TGD,8/26/2019,20:50,XSJ,C1F1
FB699,8/26/2019,19:10,TGD,8/26/2019,20:45,BCJ,C1F1
FB41,8/26/2019,19:20,TGD,8/26/2019,20:35,HOM,C1F1
FB299,8/26/2019,19:20,TGD,8/26/2019,20:35,OOJ,C1F1
FB799,8/26/2019,19:20,TGD,8/26/2019,20:55,SHO,C1F1
FB669,8/26/2019,19:25,TGD,8/26/2019,21:15,GKU,C1F1
FB271,8/26/2019,19:30,TGD,8/26/2019,21:20,FBX,C1F1
FB687,8/26/2019,19:35,TGD,8/26/2019,21:00,THJ,C1F1
FB640,8/26/2019,19:35,HWX,8/26/2019,21:15,TGD,C1F1
FB599,8/26/2019,19:40,TGD,8/26/2019,21:05,MYJ,C1F1
FB270,8/26/2019,19:40,FBX,8/26/2019,21:25,TGD,C1F1
FB273,8/26/2019,19:45,TGD,8/26/2019,21:40,FBX,C1F1
FB479,8/26/2019,20:00,TGD,8/26/2019,22:30,SXA,C1F1
FB79,8/26/2019,20:00,TGD,8/26/2019,21:35,NOU,C1F1
FB539,8/26/2019,20:00,TGD,8/26/2019,21:20,OAX,C1F1
FB389,8/26/2019,20:05,TGD,8/26/2019,21:25,YKJ,C1F1
FB659,8/26/2019,20:10,TGD,8/26/2019,21:30,SXJ,C1F1
FB415,8/26/2019,20:15,TGD,8/26/2019,21:30,HOM,C1F1
FB639,8/26/2019,20:15,TGD,8/26/2019,21:50,HWX,C1F1
FB399,8/26/2019,20:15,TGD,8/26/2019,21:15,UYS,C1F1
FB409,8/26/2019,20:20,TGD,8/26/2019,21:25,AXO,C1F1
FB688,8/26/2019,20:20,THJ,8/26/2019,21:50,TGD,C1F1
FB97,8/26/2019,20:30,TGD,8/26/2019,21:50,HOM,C1F1
FB689,8/26/2019,20:30,TGD,8/26/2019,21:55,THJ,C1F1
FB81,8/26/2019,20:40,TGD,8/26/2019,22:15,NOU,C1F1
FB999,8/26/2019,22:55,TGD,8/27/2019,1:35,SXA,C1F1
FB8567,8/27/2019,0:35,XXJ,8/27/2019,2:25,SXA,C1F1
FB8560,8/27/2019,6:35,SXA,8/27/2019,8:30,HOM,C1F1
FB1200,8/27/2019,7:05,SXA,8/27/2019,8:40,FBX,C1F1
FB292,8/27/2019,7:05,OOJ,8/27/2019,8:20,TGD,C1F1
FB394,8/27/2019,7:10,UYS,8/27/2019,8:15,TGD,C1F1
FB312,8/27/2019,7:10,OSY,8/27/2019,8:15,TGD,C1F1
FB652,8/27/2019,7:10,SXJ,8/27/2019,8:25,TGD,C1F1
FB382,8/27/2019,7:20,YKJ,8/27/2019,8:40,TGD,C1F1
FB241,8/27/2019,7:25,TGD,8/27/2019,9:15,FBX,C1F1
FB582,8/27/2019,7:25,MYJ,8/27/2019,8:55,TGD,C1F1
FB50,8/27/2019,7:30,NOU,8/27/2019,9:05,TGD,C1F1
FB402,8/27/2019,7:30,AXO,8/27/2019,8:35,TGD,C1F1
FB672,8/27/2019,7:35,THJ,8/27/2019,9:00,TGD,C1F1
FB532,8/27/2019,7:35,OAX,8/27/2019,8:55,TGD,C1F1
FB492,8/27/2019,7:40,GKS,8/27/2019,8:55,TGD,C1F1
FB692,8/27/2019,7:40,BCJ,8/27/2019,9:20,TGD,C1F1
FB2176,8/27/2019,7:50,HOM,8/27/2019,9:10,TGD,C1F1
FB732,8/27/2019,7:50,UDJ,8/27/2019,9:10,HOM,C1F1
FB16,8/27/2019,8:00,HOM,8/27/2019,9:15,TGD,C1F1
FB460,8/27/2019,8:00,SXA,8/27/2019,10:25,TGD,C1F1
FB242,8/27/2019,8:00,FBX,8/27/2019,9:45,TGD,C1F1
FB1271,8/27/2019,8:00,THJ,8/27/2019,10:00,NOU,C1F1
FB662,8/27/2019,8:15,GKU,8/27/2019,10:05,TGD,C1F1
FB641,8/27/2019,8:20,TGD,8/27/2019,10:00,XMJ,C1F1
FB577,8/27/2019,8:25,HOM,8/27/2019,10:20,NOU,C1F1
FB52,8/27/2019,8:30,NOU,8/27/2019,10:05,TGD,C1F1
FB1747,8/27/2019,8:40,HOM,8/27/2019,11:05,HUK,C1F1
FB771,8/27/2019,8:40,HOM,8/27/2019,10:30,NOU,C1F1
FB1203,8/27/2019,8:45,FBX,8/27/2019,10:30,SXA,C1F1
FB1795,8/27/2019,9:15,HOM,8/27/2019,11:20,MMC,C1F1
FB246,8/27/2019,9:25,FBX,8/27/2019,11:10,TGD,C1F1
FB1205,8/27/2019,10:00,FBX,8/27/2019,11:40,SXA,C1F1
FB1734,8/27/2019,10:40,SXA,8/27/2019,12:45,HOM,C1F1
FB644,8/27/2019,10:45,XMJ,8/27/2019,12:30,TGD,C1F1
FB1693,8/27/2019,10:50,NOU,8/27/2019,14:25,SXA,C1F1
FB765,8/27/2019,11:00,HOM,8/27/2019,13:05,SXA,C1F1
FB774,8/27/2019,11:05,NOU,8/27/2019,12:55,HOM,C1F1
FB1206,8/27/2019,11:10,SXA,8/27/2019,12:55,FBX,C1F1
FB741,8/27/2019,11:25,TGD,8/27/2019,13:00,XBT,C1F1
FB1796,8/27/2019,12:00,MMC,8/27/2019,14:25,HOM,C1F1
FB1893,8/27/2019,12:15,TGD,8/27/2019,13:10,TAN,C1F1
FB90,8/27/2019,12:20,HUK,8/27/2019,15:15,TGD,C1F1
FB1208,8/27/2019,12:40,SXA,8/27/2019,14:25,FBX,C1F1
FB565,8/27/2019,13:10,TGD,8/27/2019,14:35,XNZ,C1F1
FB742,8/27/2019,13:40,XBT,8/27/2019,15:25,TGD,C1F1
FB28,8/27/2019,14:00,HOM,8/27/2019,15:15,TGD,C1F1
FB27,8/27/2019,14:00,TGD,8/27/2019,15:05,HOM,C1F1
FB256,8/27/2019,14:05,FBX,8/27/2019,15:55,TGD,C1F1
FB475,8/27/2019,14:30,TGD,8/27/2019,17:00,SXA,C1F1
FB258,8/27/2019,15:05,FBX,8/27/2019,16:55,TGD,C1F1
FB1868,8/27/2019,15:15,SXA,8/27/2019,16:50,XMJ,C1F1
FB568,8/27/2019,15:15,XNZ,8/27/2019,16:35,TGD,C1F1
FB1644,8/27/2019,15:50,MYJ,8/27/2019,16:40,HOM,C1F1
FB1895,8/27/2019,15:55,TGD,8/27/2019,16:45,TAN,C1F1
FB32,8/27/2019,16:00,HOM,8/27/2019,17:15,TGD,C1F1
FB71,8/27/2019,16:00,TGD,8/27/2019,17:30,NOU,C1F1
FB455,8/27/2019,16:05,TGD,8/27/2019,17:55,TUK,C1F1
FB567,8/27/2019,16:05,TGD,8/27/2019,17:25,XNZ,C1F1
FB1717,8/27/2019,16:15,HOM,8/27/2019,18:10,NOU,C1F1
FB297,8/27/2019,16:35,TGD,8/27/2019,17:50,OOJ,C1F1
FB285,8/27/2019,16:40,TGD,8/27/2019,17:55,OXU,C1F1
FB770,8/27/2019,16:50,SXA,8/27/2019,18:55,HOM,C1F1
FB778,8/27/2019,16:50,NOU,8/27/2019,18:40,HOM,C1F1
FB737,8/27/2019,17:00,HOM,8/27/2019,18:15,UDJ,C1F1
FB72,8/27/2019,17:00,NOU,8/27/2019,18:35,TGD,C1F1
FB1097,8/27/2019,17:15,TGD,8/27/2019,19:45,SXA,C1F1
FB427,8/27/2019,17:20,HOM,8/27/2019,18:35,FBX,C1F1
FB1896,8/27/2019,17:20,TAN,8/27/2019,18:20,TGD,C1F1
FB537,8/27/2019,17:30,TGD,8/27/2019,18:45,OAX,C1F1
FB613,8/27/2019,17:40,TGD,8/27/2019,19:20,XMH,C1F1
FB557,8/27/2019,17:40,TGD,8/27/2019,19:00,TXD,C1F1
FB85,8/27/2019,17:45,TGD,8/27/2019,18:45,GKS,C1F1
FB2159,8/27/2019,17:55,TGD,8/27/2019,20:40,SXA,C1F1
FB474,8/27/2019,18:05,SXA,8/27/2019,20:35,TGD,C1F1
FB407,8/27/2019,18:10,TGD,8/27/2019,19:15,AXO,C1F1
FB495,8/27/2019,18:25,TGD,8/27/2019,19:40,GKS,C1F1
FB298,8/27/2019,18:30,OOJ,8/27/2019,19:55,TGD,C1F1
FB380,8/27/2019,18:35,NOU,8/27/2019,20:30,SXJ,C1F1
FB1718,8/27/2019,18:45,NOU,8/27/2019,20:55,HOM,C1F1
FB617,8/27/2019,18:50,TGD,8/27/2019,20:25,XMH,C1F1
FB1272,8/27/2019,18:50,NOU,8/27/2019,20:50,THJ,C1F1
FB286,8/27/2019,18:50,OXU,8/27/2019,20:10,TGD,C1F1
FB649,8/27/2019,18:55,TGD,8/27/2019,20:40,XMJ,C1F1
FB740,8/27/2019,18:55,UDJ,8/27/2019,20:20,HOM,C1F1
FB39,8/27/2019,19:00,TGD,8/27/2019,20:15,HOM,C1F1
FB269,8/27/2019,19:00,TGD,8/27/2019,20:50,FBX,C1F1
FB629,8/27/2019,19:10,TGD,8/27/2019,20:50,XSJ,C1F1
FB699,8/27/2019,19:10,TGD,8/27/2019,20:45,BCJ,C1F1
FB299,8/27/2019,19:20,TGD,8/27/2019,20:35,OOJ,C1F1
FB799,8/27/2019,19:20,TGD,8/27/2019,20:55,SHO,C1F1
FB669,8/27/2019,19:25,TGD,8/27/2019,21:15,GKU,C1F1
FB78,8/27/2019,19:30,NOU,8/27/2019,21:05,TGD,C1F1
FB687,8/27/2019,19:35,TGD,8/27/2019,21:00,THJ,C1F1
FB540,8/27/2019,19:35,OAX,8/27/2019,20:55,TGD,C1F1
FB739,8/27/2019,19:40,HOM,8/27/2019,20:55,UDJ,C1F1
FB599,8/27/2019,19:40,TGD,8/27/2019,21:05,MYJ,C1F1
FB321,8/27/2019,19:55,TGD,8/27/2019,20:50,OSY,C1F1
FB479,8/27/2019,20:00,TGD,8/27/2019,22:30,SXA,C1F1
FB539,8/27/2019,20:00,TGD,8/27/2019,21:20,OAX,C1F1
FB410,8/27/2019,20:00,AXO,8/27/2019,21:10,TGD,C1F1
FB389,8/27/2019,20:05,TGD,8/27/2019,21:25,YKJ,C1F1
FB618,8/27/2019,20:05,XMH,8/27/2019,21:45,TGD,C1F1
FB659,8/27/2019,20:10,TGD,8/27/2019,21:30,SXJ,C1F1
FB449,8/27/2019,20:10,GKS,8/27/2019,21:35,FBX,C1F1
FB639,8/27/2019,20:15,TGD,8/27/2019,21:50,HWX,C1F1
FB399,8/27/2019,20:15,TGD,8/27/2019,21:15,UYS,C1F1
FB409,8/27/2019,20:20,TGD,8/27/2019,21:25,AXO,C1F1
FB650,8/27/2019,20:25,XMJ,8/27/2019,22:20,TGD,C1F1
FB97,8/27/2019,20:30,TGD,8/27/2019,21:50,HOM,C1F1
FB689,8/27/2019,20:30,TGD,8/27/2019,21:55,THJ,C1F1
FB81,8/27/2019,20:40,TGD,8/27/2019,22:15,NOU,C1F1
FB478,8/27/2019,20:50,SXA,8/27/2019,23:15,TGD,C1F1
FB8563,8/27/2019,21:00,TGD,8/27/2019,23:05,XXJ,C1F1
FB274,8/27/2019,21:10,FBX,8/27/2019,23:00,TGD,C1F1
FB690,8/27/2019,21:35,THJ,8/27/2019,23:00,TGD,C1F1
FB240,8/28/2019,7:00,FBX,8/28/2019,8:40,TGD,C1F1
FB412,8/28/2019,7:05,HOM,8/28/2019,8:20,TGD,C1F1
FB1200,8/28/2019,7:05,SXA,8/28/2019,8:40,FBX,C1F1
FB292,8/28/2019,7:05,OOJ,8/28/2019,8:20,TGD,C1F1
FB394,8/28/2019,7:10,UYS,8/28/2019,8:15,TGD,C1F1
FB312,8/28/2019,7:10,OSY,8/28/2019,8:15,TGD,C1F1
FB582,8/28/2019,7:25,MYJ,8/28/2019,8:55,TGD,C1F1
FB14,8/28/2019,7:30,HOM,8/28/2019,8:45,TGD,C1F1
FB50,8/28/2019,7:30,NOU,8/28/2019,9:05,TGD,C1F1
FB402,8/28/2019,7:30,AXO,8/28/2019,8:35,TGD,C1F1
FB601,8/28/2019,7:35,TGD,8/28/2019,9:15,XMH,C1F1
FB632,8/28/2019,7:35,HWX,8/28/2019,9:10,TGD,C1F1
FB672,8/28/2019,7:35,THJ,8/28/2019,9:00,TGD,C1F1
FB532,8/28/2019,7:35,OAX,8/28/2019,8:55,TGD,C1F1
FB562,8/28/2019,7:35,XNZ,8/28/2019,8:55,TGD,C1F1
FB792,8/28/2019,7:35,SHO,8/28/2019,9:10,TGD,C1F1
FB692,8/28/2019,7:40,BCJ,8/28/2019,9:20,TGD,C1F1
FB16,8/28/2019,8:00,HOM,8/28/2019,9:15,TGD,C1F1
FB460,8/28/2019,8:00,SXA,8/28/2019,10:25,TGD,C1F1
FB1702,8/28/2019,8:00,FBX,8/28/2019,9:05,HOM,C1F1
FB620,8/28/2019,8:00,XSJ,8/28/2019,9:45,TGD,C1F1
FB1271,8/28/2019,8:00,THJ,8/28/2019,10:00,NOU,C1F1
FB731,8/28/2019,8:05,HOM,8/28/2019,9:20,UDJ,C1F1
FB602,8/28/2019,8:05,XMH,8/28/2019,9:45,TGD,C1F1
FB662,8/28/2019,8:15,GKU,8/28/2019,10:05,TGD,C1F1
FB577,8/28/2019,8:25,HOM,8/28/2019,10:20,NOU,C1F1
FB642,8/28/2019,8:25,XMJ,8/28/2019,10:05,TGD,C1F1
FB771,8/28/2019,8:40,HOM,8/28/2019,10:30,NOU,C1F1
FB434,8/28/2019,9:10,FBX,8/28/2019,10:25,GKS,C1F1
FB523,8/28/2019,9:15,HOM,8/28/2019,10:25,XMJ,C1F1
FB995,8/28/2019,9:20,TGD,8/28/2019,11:55,SXA,C1F1
FB246,8/28/2019,9:25,FBX,8/28/2019,11:10,TGD,C1F1
FB604,8/28/2019,9:55,XMH,8/28/2019,11:35,TGD,C1F1
FB20,8/28/2019,10:00,HOM,8/28/2019,11:15,TGD,C1F1
FB734,8/28/2019,10:00,UDJ,8/28/2019,11:20,HOM,C1F1
FB753,8/28/2019,10:30,TGD,8/28/2019,11:30,XMQ,C1F1
FB1693,8/28/2019,10:50,NOU,8/28/2019,14:25,SXA,C1F1
FB22,8/28/2019,11:00,HOM,8/28/2019,12:15,TGD,C1F1
FB2158,8/28/2019,11:40,SXA,8/28/2019,14:25,TGD,C1F1
FB91,8/28/2019,11:55,TGD,8/28/2019,14:45,HUK,C1F1
FB87,8/28/2019,12:00,TGD,8/28/2019,14:50,MMY,C1F1
FB1173,8/28/2019,12:10,XMQ,8/28/2019,13:40,NOU,C1F1
FB1893,8/28/2019,12:15,TGD,8/28/2019,13:10,TAN,C1F1
FB982,8/28/2019,12:15,TUK,8/28/2019,14:00,TGD,C1F1
FB996,8/28/2019,12:45,SXA,8/28/2019,15:20,TGD,C1F1
FB1101,8/28/2019,13:05,TGD,8/28/2019,14:20,OOJ,C1F1
FB1174,8/28/2019,14:20,NOU,8/28/2019,15:55,XMQ,C1F1
FB385,8/28/2019,14:55,TGD,8/28/2019,16:15,YKJ,C1F1
FB593,8/28/2019,15:00,TGD,8/28/2019,16:25,MYJ,C1F1
FB1102,8/28/2019,15:00,OOJ,8/28/2019,16:15,TGD,C1F1
FB697,8/28/2019,15:25,TGD,8/28/2019,17:00,BCJ,C1F1
FB92,8/28/2019,15:30,HUK,8/28/2019,18:25,TGD,C1F1
FB88,8/28/2019,15:35,MMY,8/28/2019,18:25,TGD,C1F1
FB1644,8/28/2019,15:50,MYJ,8/28/2019,16:40,HOM,C1F1
FB71,8/28/2019,16:00,TGD,8/28/2019,17:30,NOU,C1F1
FB455,8/28/2019,16:05,TGD,8/28/2019,17:55,TUK,C1F1
FB567,8/28/2019,16:05,TGD,8/28/2019,17:25,XNZ,C1F1
FB667,8/28/2019,16:10,TGD,8/28/2019,17:55,GKU,C1F1
FB1717,8/28/2019,16:15,HOM,8/28/2019,18:10,NOU,C1F1
