em_no,fl_no,date,cls
B0073,FB256,6,C
B0295,FB256,6,F
B0073,FB471,9,C
B0295,FB471,9,F
B0073,FB470,9,C
B0295,FB470,9,F
B0073,FB741,12,C
B0295,FB741,12,F
B0073,FB742,12,C
B0295,FB742,12,F
B0073,FB21,15,C
B0295,FB21,15,F
B0073,FB26,15,C
B0295,FB26,15,F
B0073,FB2153,18,C
B0295,FB2153,18,F
B0073,FB2154,18,C
B0295,FB2154,18,F
B0073,FB553,21,C
B0295,FB553,21,F
B0073,FB554,21,C
B0295,FB554,21,F
B0073,FB571,24,C
B0295,FB571,24,F
B0073,FB572,24,C
B0295,FB572,24,F
B0073,FB19,27,C
B0295,FB19,27,F
B0073,FB775,27,C
B0295,FB775,27,F
B0073,FB66,27,C
B0295,FB66,27,F
B0073,FB247,30,C
B0295,FB247,30,F
B0073,FB252,30,C
B0295,FB252,30,F
B0074,FB377,3,C
B0296,FB377,3,F
B0074,FB378,3,C
B0296,FB378,3,F
B0074,FB23,6,C
B0296,FB23,6,F
B0074,FB767,6,C
B0296,FB767,6,F
B0074,FB770,6,C
B0296,FB770,6,F
B0074,FB529,6,C
B0296,FB529,6,F
B0074,FB642,7,C
B0296,FB642,7,F
B0074,FB63,7,C
B0296,FB63,7,F
B0074,FB1174,7,C
B0296,FB1174,7,F
B0074,FB756,7,C
B0296,FB756,7,F
B0074,FB381,10,C
B0296,FB381,10,F
B0074,FB384,10,C
B0296,FB384,10,F
B0074,FB393,13,C
B0296,FB393,13,F
B0074,FB396,13,C
B0296,FB396,13,F
B0074,FB241,16,C
B0296,FB241,16,F
B0074,FB1205,16,C
B0296,FB1205,16,F
B0074,FB996,16,C
B0296,FB996,16,F
B0074,FB651,19,C
B0296,FB651,19,F
B0074,FB654,19,C
B0296,FB654,19,F
B0074,FB463,22,C
B0296,FB463,22,F
B0074,FB462,22,C
B0296,FB462,22,F
B0074,FB601,25,C
B0296,FB601,25,F
B0074,FB604,25,C
B0296,FB604,25,F
B0074,FB401,28,C
B0296,FB401,28,F
B0074,FB404,28,C
B0296,FB404,28,F
B0074,FB531,31,C
B0296,FB531,31,F
B0074,FB534,31,C
B0296,FB534,31,F
B0075,FB589,3,C
B0297,FB589,3,F
B0075,FB1644,3,C
B0297,FB1644,3,F
B0075,FB427,3,C
B0297,FB427,3,F
B0075,FB430,3,C
B0297,FB430,3,F
B0075,FB100,3,C
B0297,FB100,3,F
B0075,FB63,6,C
B0297,FB63,6,F
B0075,FB1174,6,C
B0297,FB1174,6,F
B0075,FB756,6,C
B0297,FB756,6,F
B0075,FB87,9,C
B0297,FB87,9,F
B0075,FB88,9,C
B0297,FB88,9,F
B0075,FB251,12,C
B0297,FB251,12,F
B0075,FB256,12,C
B0297,FB256,12,F
B0075,FB741,15,C
B0297,FB741,15,F
B0075,FB4876,15,C
B0297,FB4876,15,F
B0075,FB76,15,C
B0297,FB76,15,F
B0075,FB571,18,C
B0297,FB571,18,F
B0075,FB572,18,C
B0297,FB572,18,F
B0075,FB2153,21,C
B0297,FB2153,21,F
B0075,FB2154,21,C
B0297,FB2154,21,F
B0075,FB753,24,C
B0297,FB753,24,F
B0075,FB1173,24,C
B0297,FB1173,24,F
B0075,FB290,24,C
B0297,FB290,24,F
B0075,FB428,24,C
B0297,FB428,24,F
B0075,FB1709,24,C
B0297,FB1709,24,F
B0075,FB242,25,C
B0297,FB242,25,F
B0075,FB249,25,C
B0297,FB249,25,F
B0075,FB254,25,C
B0297,FB254,25,F
B0075,FB313,28,C
B0297,FB313,28,F
B0075,FB316,28,C
B0297,FB316,28,F
B0075,FB401,31,C
B0297,FB401,31,F
B0075,FB404,31,C
B0297,FB404,31,F
B0076,FB555,3,C
B0298,FB555,3,F
B0076,FB556,3,C
B0298,FB556,3,F
B0076,FB635,6,C
B0298,FB635,6,F
B0076,FB636,6,C
B0298,FB636,6,F
B0076,FB635,9,C
B0298,FB635,9,F
B0076,FB636,9,C
B0298,FB636,9,F
B0076,FB623,12,C
B0298,FB623,12,F
B0076,FB626,12,C
B0298,FB626,12,F
B0076,FB563,15,C
B0298,FB563,15,F
B0076,FB566,15,C
B0298,FB566,15,F
B0076,FB249,18,C
B0298,FB249,18,F
B0076,FB254,18,C
B0298,FB254,18,F
B0076,FB653,21,C
B0298,FB653,21,F
B0076,FB656,21,C
B0298,FB656,21,F
B0076,FB677,24,C
B0298,FB677,24,F
B0076,FB678,24,C
B0298,FB678,24,F
B0076,FB643,27,C
B0298,FB643,27,F
B0076,FB646,27,C
B0298,FB646,27,F
B0076,FB403,30,C
B0298,FB403,30,F
B0076,FB406,30,C
B0298,FB406,30,F
B0077,FB25,3,C
B0299,FB25,3,F
B0077,FB990,3,C
B0299,FB990,3,F
B0077,FB87,6,C
B0299,FB87,6,F
B0077,FB88,6,C
B0299,FB88,6,F
B0077,FB63,9,C
B0299,FB63,9,F
B0077,FB290,9,C
B0299,FB290,9,F
B0077,FB428,9,C
B0299,FB428,9,F
B0077,FB529,9,C
B0299,FB529,9,F
B0077,FB526,10,C
B0299,FB526,10,F
B0077,FB529,10,C
B0299,FB529,10,F
B0077,FB642,11,C
B0299,FB642,11,F
B0077,FB471,11,C
B0299,FB471,11,F
B0077,FB470,11,C
B0299,FB470,11,F
B0077,FB239,14,C
B0299,FB239,14,F
B0077,FB244,14,C
B0299,FB244,14,F
B0077,FB411,17,C
B0299,FB411,17,F
B0077,FB763,17,C
B0299,FB763,17,F
B0077,FB764,17,C
B0299,FB764,17,F
B0077,FB767,17,C
B0299,FB767,17,F
B0077,FB1000,18,C
B0299,FB1000,18,F
B0077,FB293,18,C
B0299,FB293,18,F
B0077,FB294,18,C
B0299,FB294,18,F
B0077,FB249,21,C
B0299,FB249,21,F
B0077,FB254,21,C
B0299,FB254,21,F
B0077,FB693,24,C
B0299,FB693,24,F
B0077,FB696,24,C
B0299,FB696,24,F
B0077,FB793,27,C
B0299,FB793,27,F
B0077,FB796,27,C
B0299,FB796,27,F
B0077,FB19,30,C
B0299,FB19,30,F
B0077,FB775,30,C
B0299,FB775,30,F
B0077,FB66,30,C
B0299,FB66,30,F
B0078,FB991,3,C
B0300,FB991,3,F
B0078,FB777,3,C
B0300,FB777,3,F
B0078,FB578,3,C
B0300,FB578,3,F
B0078,FB416,3,C
B0300,FB416,3,F
B0078,FB535,6,C
B0300,FB535,6,F
B0078,FB536,6,C
B0300,FB536,6,F
B0078,FB23,9,C
B0300,FB23,9,F
B0078,FB2178,9,C
B0300,FB2178,9,F
B0078,FB91,12,C
B0300,FB91,12,F
B0078,FB92,12,C
B0300,FB92,12,F
B0078,FB251,15,C
B0300,FB251,15,F
B0078,FB256,15,C
B0300,FB256,15,F
B0078,FB753,18,C
B0300,FB753,18,F
B0078,FB1173,18,C
B0300,FB1173,18,F
B0078,FB1174,18,C
B0300,FB1174,18,F
B0078,FB756,18,C
B0300,FB756,18,F
B0078,FB753,21,C
B0300,FB753,21,F
B0078,FB1173,21,C
B0300,FB1173,21,F
B0078,FB1174,21,C
B0300,FB1174,21,F
B0078,FB756,21,C
B0300,FB756,21,F
B0078,FB469,24,C
B0300,FB469,24,F
B0078,FB470,24,C
B0300,FB470,24,F
B0078,FB553,27,C
B0300,FB553,27,F
B0078,FB554,27,C
B0300,FB554,27,F
B0078,FB643,30,C
B0300,FB643,30,F
B0078,FB646,30,C
B0300,FB646,30,F
B0079,FB573,3,C
B0301,FB573,3,F
B0079,FB574,3,C
B0301,FB574,3,F
B0079,FB1893,6,C
B0301,FB1893,6,F
B0079,FB1896,6,C
B0301,FB1896,6,F
B0079,FB535,9,C
B0301,FB535,9,F
B0079,FB536,9,C
B0301,FB536,9,F
B0079,FB23,12,C
B0301,FB23,12,F
B0079,FB505,12,C
B0301,FB505,12,F
B0079,FB1156,12,C
B0301,FB1156,12,F
B0079,FB38,12,C
B0301,FB38,12,F
B0079,FB471,15,C
B0301,FB471,15,F
B0079,FB470,15,C
B0301,FB470,15,F
B0079,FB575,18,C
B0301,FB575,18,F
B0079,FB576,18,C
B0301,FB576,18,F
B0079,FB571,21,C
B0301,FB571,21,F
B0079,FB572,21,C
B0301,FB572,21,F
B0079,FB21,24,C
B0301,FB21,24,F
B0079,FB26,24,C
B0301,FB26,24,F
B0079,FB653,27,C
B0301,FB653,27,F
B0079,FB656,27,C
B0301,FB656,27,F
B0079,FB59,30,C
B0301,FB59,30,F
B0079,FB62,30,C
B0301,FB62,30,F
B0080,FB1101,3,C
B0302,FB1101,3,F
B0080,FB1102,3,C
B0302,FB1102,3,F
B0080,FB473,6,C
B0302,FB473,6,F
B0080,FB472,6,C
B0302,FB472,6,F
B0080,FB1893,9,C
B0302,FB1893,9,F
B0080,FB1896,9,C
B0302,FB1896,9,F
B0080,FB87,12,C
B0302,FB87,12,F
B0080,FB88,12,C
B0302,FB88,12,F
B0080,FB623,15,C
B0302,FB623,15,F
B0080,FB626,15,C
B0302,FB626,15,F
B0080,FB693,18,C
B0302,FB693,18,F
B0080,FB696,18,C
B0302,FB696,18,F
B0080,FB677,21,C
B0302,FB677,21,F
B0080,FB678,21,C
B0302,FB678,21,F
B0080,FB395,24,C
B0302,FB395,24,F
B0080,FB398,24,C
B0302,FB398,24,F
B0080,FB2153,27,C
B0302,FB2153,27,F
B0080,FB2154,27,C
B0302,FB2154,27,F
B0080,FB793,30,C
B0302,FB793,30,F
B0080,FB796,30,C
B0302,FB796,30,F
B0081,FB679,3,C
B0303,FB679,3,F
B0081,FB680,3,C
B0303,FB680,3,F
B0081,FB25,6,C
B0303,FB25,6,F
B0081,FB30,6,C
B0303,FB30,6,F
B0081,FB377,9,C
B0303,FB377,9,F
B0081,FB378,9,C
B0303,FB378,9,F
B0081,FB63,12,C
B0303,FB63,12,F
B0081,FB1174,12,C
B0303,FB1174,12,F
B0081,FB756,12,C
B0303,FB756,12,F
B0081,FB91,15,C
B0303,FB91,15,F
B0081,FB92,15,C
B0303,FB92,15,F
B0081,FB677,18,C
B0303,FB677,18,F
B0081,FB678,18,C
B0303,FB678,18,F
B0081,FB469,21,C
B0303,FB469,21,F
B0081,FB1864,21,C
B0303,FB1864,21,F
B0081,FB738,21,C
B0303,FB738,21,F
B0081,FB1709,21,C
B0303,FB1709,21,F
B0081,FB242,22,C
B0303,FB242,22,F
B0081,FB663,22,C
B0303,FB663,22,F
B0081,FB666,22,C
B0303,FB666,22,F
B0081,FB463,25,C
B0303,FB463,25,F
B0081,FB462,25,C
B0303,FB462,25,F
B0081,FB15,28,C
B0303,FB15,28,F
B0081,FB735,28,C
B0303,FB735,28,F
B0081,FB1863,28,C
B0303,FB1863,28,F
B0081,FB1862,28,C
B0303,FB1862,28,F
B0081,FB684,28,C
B0303,FB684,28,F
B0081,FB15,31,C
B0303,FB15,31,F
B0081,FB735,31,C
B0303,FB735,31,F
B0081,FB1863,31,C
B0303,FB1863,31,F
B0081,FB1862,31,C
B0303,FB1862,31,F
B0081,FB684,31,C
B0303,FB684,31,F
B0082,FB609,3,C
B0304,FB609,3,F
B0082,FB610,3,C
B0304,FB610,3,F
B0082,FB65,6,C
B0304,FB65,6,F
B0082,FB4875,6,C
B0304,FB4875,6,F
B0082,FB1146,8,C
B0304,FB1146,8,F
B0082,FB2178,8,C
B0304,FB2178,8,F
B0082,FB89,11,C
B0304,FB89,11,F
B0082,FB1748,11,C
B0304,FB1748,11,F
B0082,FB30,11,C
B0304,FB30,11,F
B0082,FB985,14,C
B0304,FB985,14,F
B0082,FB96,14,C
B0304,FB96,14,F
B0082,FB985,17,C
B0304,FB985,17,F
B0082,FB96,17,C
B0304,FB96,17,F
B0082,FB985,20,C
B0304,FB985,20,F
B0082,FB96,20,C
B0304,FB96,20,F
B0082,FB985,23,C
B0304,FB985,23,F
B0082,FB96,23,C
B0304,FB96,23,F
B0082,FB293,26,C
B0304,FB293,26,F
B0082,FB294,26,C
B0304,FB294,26,F
B0082,FB993,29,C
B0304,FB993,29,F
B0082,FB994,29,C
B0304,FB994,29,F
B0083,FB625,3,C
B0305,FB625,3,F
B0083,FB628,3,C
B0305,FB628,3,F
B0083,FB1101,6,C
B0305,FB1101,6,F
B0083,FB1102,6,C
B0305,FB1102,6,F
B0083,FB65,9,C
B0305,FB65,9,F
B0083,FB4875,9,C
B0305,FB4875,9,F
B0083,FB4876,10,C
B0305,FB4876,10,F
B0083,FB76,10,C
B0305,FB76,10,F
B0083,FB13,13,C
B0305,FB13,13,F
B0083,FB18,13,C
B0305,FB18,13,F
B0083,FB1891,16,C
B0305,FB1891,16,F
B0083,FB1896,16,C
B0305,FB1896,16,F
B0083,FB601,19,C
B0305,FB601,19,F
B0083,FB604,19,C
B0305,FB604,19,F
B0083,FB531,22,C
B0305,FB531,22,F
B0083,FB534,22,C
B0305,FB534,22,F
B0083,FB531,25,C
B0305,FB531,25,F
B0083,FB534,25,C
B0305,FB534,25,F
B0083,FB53,28,C
B0305,FB53,28,F
B0083,FB56,28,C
B0305,FB56,28,F
B0083,FB53,31,C
B0305,FB53,31,F
B0083,FB56,31,C
B0305,FB56,31,F
B0084,FB27,3,C
B0306,FB27,3,F
B0084,FB32,3,C
B0306,FB32,3,F
B0084,FB991,6,C
B0306,FB991,6,F
B0084,FB990,6,C
B0306,FB990,6,F
B0084,FB1101,9,C
B0306,FB1101,9,F
B0084,FB1102,10,C
B0306,FB1102,10,F
B0084,FB493,10,C
B0306,FB493,10,F
B0084,FB447,10,C
B0306,FB447,10,F
B0084,FB274,10,C
B0306,FB274,10,F
B0084,FB671,13,C
B0306,FB671,13,F
B0084,FB674,13,C
B0306,FB674,13,F
B0084,FB601,16,C
B0306,FB601,16,F
B0084,FB604,16,C
B0306,FB604,16,F
B0084,FB463,19,C
B0306,FB463,19,F
B0084,FB462,19,C
B0306,FB462,19,F
B0084,FB401,22,C
B0306,FB401,22,F
B0084,FB404,22,C
B0306,FB404,22,F
B0084,FB401,25,C
B0306,FB401,25,F
B0084,FB404,25,C
B0306,FB404,25,F
B0084,FB661,28,C
B0306,FB661,28,F
B0084,FB664,28,C
B0306,FB664,28,F
B0084,FB561,31,C
B0306,FB561,31,F
B0084,FB564,31,C
B0306,FB564,31,F
B0085,FB257,3,C
B0307,FB257,3,F
B0085,FB262,3,C
B0307,FB262,3,F
B0085,FB573,6,C
B0307,FB573,6,F
B0085,FB574,6,C
B0307,FB574,6,F
B0085,FB991,9,C
B0307,FB991,9,F
B0085,FB990,9,C
B0307,FB990,9,F
B0085,FB635,12,C
B0307,FB635,12,F
B0085,FB640,12,C
B0307,FB640,12,F
B0085,FB635,15,C
B0307,FB635,15,F
B0085,FB640,15,C
B0307,FB640,15,F
B0085,FB469,18,C
B0307,FB469,18,F
B0085,FB468,18,C
B0307,FB468,18,F
B0085,FB693,21,C
B0307,FB693,21,F
B0085,FB696,21,C
B0307,FB696,21,F
B0085,FB563,24,C
B0307,FB563,24,F
B0085,FB566,24,C
B0307,FB566,24,F
B0085,FB571,27,C
B0307,FB571,27,F
B0085,FB572,27,C
B0307,FB572,27,F
B0085,FB2153,30,C
B0307,FB2153,30,F
B0085,FB2154,30,C
B0307,FB2154,30,F
B0086,FB475,3,C
B0308,FB475,3,F
B0086,FB308,3,C
B0308,FB308,3,F
B0086,FB447,4,C
B0308,FB447,4,F
B0086,FB274,4,C
B0308,FB274,4,F
B0086,FB293,7,C
B0308,FB293,7,F
B0086,FB294,7,C
B0308,FB294,7,F
B0086,FB393,10,C
B0308,FB393,10,F
B0086,FB396,10,C
B0308,FB396,10,F
B0086,FB93,13,C
B0308,FB93,13,F
B0086,FB523,13,C
B0308,FB523,13,F
B0086,FB1867,13,C
B0308,FB1867,13,F
B0086,FB766,13,C
B0308,FB766,13,F
B0086,FB737,13,C
B0308,FB737,13,F
B0086,FB732,14,C
B0308,FB732,14,F
B0086,FB735,14,C
B0308,FB735,14,F
B0086,FB1863,14,C
B0308,FB1863,14,F
B0086,FB1862,14,C
B0308,FB1862,14,F
B0086,FB684,14,C
B0308,FB684,14,F
B0086,FB239,17,C
B0308,FB239,17,F
B0086,FB244,17,C
B0308,FB244,17,F
B0086,FB293,20,C
B0308,FB293,20,F
B0086,FB294,20,C
B0308,FB294,20,F
B0086,FB239,23,C
B0308,FB239,23,F
B0086,FB244,23,C
B0308,FB244,23,F
B0086,FB993,26,C
B0308,FB993,26,F
B0086,FB994,26,C
B0308,FB994,26,F
B0086,FB619,29,C
B0308,FB619,29,F
B0086,FB622,29,C
B0308,FB622,29,F
B0087,FB69,3,C
B0309,FB69,3,F
B0087,FB74,3,C
B0309,FB74,3,F
B0087,FB565,6,C
B0309,FB565,6,F
B0087,FB568,6,C
B0309,FB568,6,F
B0087,FB565,9,C
B0309,FB565,9,F
B0087,FB1606,10,C
B0309,FB1606,10,F
B0087,FB505,10,C
B0309,FB505,10,F
B0087,FB1156,10,C
B0309,FB1156,10,F
B0087,FB38,10,C
B0309,FB38,10,F
B0087,FB583,13,C
B0309,FB583,13,F
B0087,FB584,13,C
B0309,FB584,13,F
B0087,FB463,16,C
B0309,FB463,16,F
B0087,FB462,16,C
B0309,FB462,16,F
B0087,FB531,19,C
B0309,FB531,19,F
B0087,FB534,19,C
B0309,FB534,19,F
B0087,FB313,22,C
B0309,FB313,22,F
B0087,FB316,22,C
B0309,FB316,22,F
B0087,FB313,25,C
B0309,FB313,25,F
B0087,FB316,25,C
B0309,FB316,25,F
B0087,FB673,28,C
B0309,FB673,28,F
B0087,FB676,28,C
B0309,FB676,28,F
B0087,FB661,31,C
B0309,FB661,31,F
B0087,FB664,31,C
B0309,FB664,31,F
B0088,FB31,3,C
B0310,FB31,3,F
B0088,FB34,3,C
B0310,FB34,3,F
B0088,FB679,6,C
B0310,FB679,6,F
B0088,FB680,6,C
B0310,FB680,6,F
B0088,FB679,9,C
B0310,FB679,9,F
B0088,FB680,9,C
B0310,FB680,9,F
B0088,FB535,12,C
B0310,FB535,12,F
B0088,FB536,12,C
B0310,FB536,12,F
B0088,FB87,15,C
B0310,FB87,15,F
B0088,FB88,15,C
B0310,FB88,15,F
B0088,FB663,18,C
B0310,FB663,18,F
B0088,FB666,18,C
B0310,FB666,18,F
B0088,FB663,21,C
B0310,FB663,21,F
B0088,FB666,21,C
B0310,FB666,21,F
B0088,FB741,24,C
B0310,FB741,24,F
B0088,FB742,24,C
B0310,FB742,24,F
B0088,FB249,27,C
B0310,FB249,27,F
B0088,FB254,27,C
B0310,FB254,27,F
B0088,FB653,30,C
B0310,FB653,30,F
B0088,FB656,30,C
B0310,FB656,30,F
B0089,FB259,3,C
B0311,FB259,3,F
B0089,FB264,3,C
B0311,FB264,3,F
B0089,FB609,6,C
B0311,FB609,6,F
B0089,FB618,6,C
B0311,FB618,6,F
B0089,FB255,9,C
B0311,FB255,9,F
B0089,FB262,9,C
B0311,FB262,9,F
B0089,FB377,12,C
B0311,FB377,12,F
B0089,FB378,12,C
B0311,FB378,12,F
B0089,FB23,15,C
B0311,FB23,15,F
B0089,FB28,15,C
B0311,FB28,15,F
B0089,FB61,18,C
B0311,FB61,18,F
B0089,FB64,18,C
B0311,FB64,18,F
B0089,FB61,21,C
B0311,FB61,21,F
B0089,FB64,21,C
B0311,FB64,21,F
B0089,FB251,24,C
B0311,FB251,24,F
B0089,FB1209,24,C
B0311,FB1209,24,F
B0089,FB308,24,C
B0311,FB308,24,F
B0089,FB717,25,C
B0311,FB717,25,F
B0089,FB988,25,C
B0311,FB988,25,F
B0089,FB641,28,C
B0311,FB641,28,F
B0089,FB644,28,C
B0311,FB644,28,F
B0089,FB673,31,C
B0311,FB673,31,F
B0089,FB676,31,C
B0311,FB676,31,F
B0090,FB697,3,C
B0312,FB697,3,F
B0090,FB700,3,C
B0312,FB700,3,F
B0090,FB255,6,C
B0312,FB255,6,F
B0090,FB260,6,C
B0312,FB260,6,F
B0090,FB67,9,C
B0312,FB67,9,F
B0090,FB70,9,C
B0312,FB70,9,F
B0090,FB1893,12,C
B0312,FB1893,12,F
B0090,FB1896,12,C
B0312,FB1896,12,F
B0090,FB63,15,C
B0312,FB63,15,F
B0090,FB1174,15,C
B0312,FB1174,15,F
B0090,FB756,15,C
B0312,FB756,15,F
B0090,FB741,18,C
B0312,FB741,18,F
B0090,FB742,18,C
B0312,FB742,18,F
B0090,FB21,21,C
B0312,FB21,21,F
B0090,FB26,21,C
B0312,FB26,21,F
B0090,FB471,24,C
B0312,FB471,24,F
B0090,FB1872,24,C
B0312,FB1872,24,F
B0090,FB786,24,C
B0312,FB786,24,F
B0090,FB739,24,C
B0312,FB739,24,F
B0090,FB740,25,C
B0312,FB740,25,F
B0090,FB100,25,C
B0312,FB100,25,F
B0090,FB751,28,C
B0312,FB751,28,F
B0090,FB754,28,C
B0312,FB754,28,F
B0090,FB641,31,C
B0312,FB641,31,F
B0090,FB644,31,C
B0312,FB644,31,F
B0091,FB1103,3,C
B0313,FB1103,3,F
B0091,FB1104,3,C
B0313,FB1104,3,F
B0091,FB67,6,C
B0313,FB67,6,F
B0091,FB70,6,C
B0313,FB70,6,F
B0091,FB997,9,C
B0313,FB997,9,F
B0091,FB998,9,C
B0313,FB998,9,F
B0091,FB555,12,C
B0313,FB555,12,F
B0091,FB556,12,C
B0313,FB556,12,F
B0091,FB535,15,C
B0313,FB535,15,F
B0091,FB536,15,C
B0313,FB536,15,F
B0091,FB251,18,C
B0313,FB251,18,F
B0091,FB256,18,C
B0313,FB256,18,F
B0091,FB741,21,C
B0313,FB741,21,F
B0091,FB742,21,C
B0313,FB742,21,F
B0091,FB635,24,C
B0313,FB635,24,F
B0091,FB636,24,C
B0313,FB636,24,F
B0091,FB677,27,C
B0313,FB677,27,F
B0091,FB678,27,C
B0313,FB678,27,F
B0091,FB575,30,C
B0313,FB575,30,F
B0091,FB576,30,C
B0313,FB576,30,F
B0092,FB477,3,C
B0314,FB477,3,F
B0092,FB476,3,C
B0314,FB476,3,F
B0092,FB257,6,C
B0314,FB257,6,F
B0092,FB262,6,C
B0314,FB262,6,F
B0092,FB655,9,C
B0314,FB655,9,F
B0092,FB658,9,C
B0314,FB658,9,F
B0092,FB473,12,C
B0314,FB473,12,F
B0092,FB472,12,C
B0314,FB472,12,F
B0092,FB1893,15,C
B0314,FB1893,15,F
B0092,FB1896,15,C
B0314,FB1896,15,F
B0092,FB635,18,C
B0314,FB635,18,F
B0092,FB640,18,C
B0314,FB640,18,F
B0092,FB251,21,C
B0314,FB251,21,F
B0092,FB256,21,C
B0314,FB256,21,F
B0092,FB23,24,C
B0314,FB23,24,F
B0092,FB28,24,C
B0314,FB28,24,F
B0092,FB693,27,C
B0314,FB693,27,F
B0092,FB696,27,C
B0314,FB696,27,F
B0092,FB677,30,C
B0314,FB677,30,F
B0092,FB678,30,C
B0314,FB678,30,F
B0093,FB1895,3,C
B0315,FB1895,3,F
B0093,FB1892,5,C
B0315,FB1892,5,F
B0093,FB1895,5,C
B0315,FB1895,5,F
B0093,FB1892,7,C
B0315,FB1892,7,F
B0093,FB477,7,C
B0315,FB477,7,F
B0093,FB1200,8,C
B0315,FB1200,8,F
B0093,FB246,8,C
B0315,FB246,8,F
B0093,FB239,11,C
B0315,FB239,11,F
B0093,FB244,11,C
B0315,FB244,11,F
B0093,FB411,14,C
B0315,FB411,14,F
B0093,FB763,14,C
B0315,FB763,14,F
B0093,FB764,14,C
B0315,FB764,14,F
B0093,FB28,14,C
B0315,FB28,14,F
B0093,FB993,17,C
B0315,FB993,17,F
B0093,FB994,17,C
B0315,FB994,17,F
B0093,FB993,20,C
B0315,FB993,20,F
B0093,FB994,20,C
B0315,FB994,20,F
B0093,FB293,23,C
B0315,FB293,23,F
B0093,FB294,23,C
B0315,FB294,23,F
B0093,FB619,26,C
B0315,FB619,26,F
B0093,FB622,26,C
B0315,FB622,26,F
B0093,FB381,29,C
B0315,FB381,29,F
B0093,FB384,29,C
B0315,FB384,29,F
B0094,FB397,3,C
B0316,FB397,3,F
B0094,FB400,3,C
B0316,FB400,3,F
B0094,FB655,6,C
B0316,FB655,6,F
B0094,FB658,6,C
B0316,FB658,6,F
B0094,FB385,9,C
B0316,FB385,9,F
B0094,FB388,9,C
B0316,FB388,9,F
B0094,FB573,12,C
B0316,FB573,12,F
B0094,FB574,12,C
B0316,FB574,12,F
B0094,FB555,15,C
B0316,FB555,15,F
B0094,FB556,17,C
B0316,FB556,17,F
B0094,FB755,17,C
B0316,FB755,17,F
B0094,FB758,17,C
B0316,FB758,17,F
B0094,FB619,20,C
B0316,FB619,20,F
B0094,FB622,20,C
B0316,FB622,20,F
B0094,FB993,23,C
B0316,FB993,23,F
B0094,FB994,23,C
B0316,FB994,23,F
B0094,FB381,26,C
B0316,FB381,26,F
B0094,FB384,26,C
B0316,FB384,26,F
B0094,FB393,29,C
B0316,FB393,29,F
B0094,FB396,29,C
B0316,FB396,29,F
B0156,FB33,3,C
B0378,FB33,3,F
B0156,FB36,3,C
B0378,FB36,3,F
B0156,FB385,6,C
B0378,FB385,6,F
B0156,FB388,6,C
B0378,FB388,6,F
B0156,FB645,9,C
B0378,FB645,9,F
B0156,FB648,9,C
B0378,FB648,9,F
B0156,FB25,12,C
B0378,FB25,12,F
B0156,FB990,12,C
B0378,FB990,12,F
B0156,FB253,15,C
B0378,FB253,15,F
B0156,FB1209,15,C
B0378,FB1209,15,F
B0156,FB308,15,C
B0378,FB308,15,F
B0156,FB447,16,C
B0378,FB447,16,F
B0156,FB274,16,C
B0378,FB274,16,F
B0156,FB401,19,C
B0378,FB401,19,F
B0156,FB404,19,C
B0378,FB404,19,F
B0156,FB53,22,C
B0378,FB53,22,F
B0156,FB56,22,C
B0378,FB56,22,F
B0156,FB53,25,C
B0378,FB53,25,F
B0156,FB56,25,C
B0378,FB56,25,F
B0156,FB467,28,C
B0378,FB467,28,F
B0156,FB464,28,C
B0378,FB464,28,F
B0156,FB243,31,C
B0378,FB243,31,F
B0156,FB250,31,C
B0378,FB250,31,F
B0096,FB71,3,C
B0318,FB71,3,F
B0096,FB76,3,C
B0318,FB76,3,F
B0096,FB69,6,C
B0318,FB69,6,F
B0096,FB780,6,C
B0318,FB780,6,F
B0096,FB416,6,C
B0318,FB416,6,F
B0096,FB681,9,C
B0318,FB681,9,F
B0096,FB682,9,C
B0318,FB682,9,F
B0096,FB65,12,C
B0318,FB65,12,F
B0096,FB4875,12,C
B0318,FB4875,12,F
B0096,FB1146,14,C
B0318,FB1146,14,F
B0096,FB2178,14,C
B0318,FB2178,14,F
B0096,FB619,17,C
B0318,FB619,17,F
B0096,FB622,17,C
B0318,FB622,17,F
B0096,FB381,20,C
B0318,FB381,20,F
B0096,FB384,20,C
B0318,FB384,20,F
B0096,FB619,23,C
B0318,FB619,23,F
B0096,FB622,23,C
B0318,FB622,23,F
B0096,FB393,26,C
B0318,FB393,26,F
B0096,FB396,26,C
B0318,FB396,26,F
B0096,FB671,29,C
B0318,FB671,29,F
B0096,FB674,29,C
B0318,FB674,29,F
B0097,FB567,3,C
B0319,FB567,3,F
B0097,FB1606,4,C
B0319,FB1606,4,F
B0097,FB1169,4,C
B0319,FB1169,4,F
B0097,FB1170,4,C
B0319,FB1170,4,F
B0097,FB779,4,C
B0319,FB779,4,F
B0097,FB84,4,C
B0319,FB84,4,F
B0097,FB619,7,C
B0319,FB619,7,F
B0097,FB622,7,C
B0319,FB622,7,F
B0097,FB13,10,C
B0319,FB13,10,F
B0097,FB18,10,C
B0319,FB18,10,F
B0097,FB241,13,C
B0319,FB241,13,F
B0097,FB1205,13,C
B0319,FB1205,13,F
B0097,FB1208,13,C
B0319,FB1208,13,F
B0097,FB258,13,C
B0319,FB258,13,F
B0097,FB401,16,C
B0319,FB401,16,F
B0097,FB404,16,C
B0319,FB404,16,F
B0097,FB313,19,C
B0319,FB313,19,F
B0097,FB316,19,C
