em_no,leg_no,fl_no,dpt_date,dpt_time,dpt_ap,arr_date,arr_time,arr_ap,cls
B0013,14,FB508,8/14/2019,15:50,XMH,8/14/2019,16:55,HOM,C
B0013,15,FB36,8/14/2019,18:00,HOM,8/14/2019,19:15,TGD,C
B0013,16,FB321,8/14/2019,19:55,TGD,8/14/2019,20:50,OSY,C
B0013,17,FB312,8/16/2019,7:10,OSY,8/16/2019,8:15,TGD,C
B0013,18,FB699,8/17/2019,18:55,TGD,8/17/2019,20:30,BCJ,C
B0013,19,FB692,8/22/2019,7:40,BCJ,8/22/2019,9:20,TGD,C
B0013,20,FB649,8/23/2019,18:55,TGD,8/23/2019,20:40,XMJ,C
B0013,21,FB522,8/25/2019,7:35,XMJ,8/25/2019,8:40,HOM,C
B0013,22,FB765,8/25/2019,11:00,HOM,8/25/2019,13:05,SXA,C
B0013,23,FB474,8/26/2019,18:05,SXA,8/26/2019,20:35,TGD,C
B0013,24,FB685,8/27/2019,18:15,TGD,8/27/2019,19:40,THJ,C
B0013,25,FB688,8/27/2019,20:20,THJ,8/27/2019,21:50,TGD,C
B0013,26,FB699,8/28/2019,19:10,TGD,8/28/2019,20:45,BCJ,C
B0013,27,FB692,8/30/2019,7:40,BCJ,8/30/2019,9:20,TGD,C
B0013,28,FB37,8/30/2019,18:00,TGD,8/30/2019,19:10,HOM,C
B0014,1,FB731,8/2/2019,8:05,HOM,8/2/2019,9:20,UDJ,F
B0014,2,FB738,8/2/2019,17:35,UDJ,8/2/2019,18:55,HOM,F
B0014,3,FB421,8/3/2019,8:00,HOM,8/3/2019,9:15,FBX,F
B0014,4,FB248,8/3/2019,10:10,FBX,8/3/2019,11:55,TGD,F
B0014,5,FB39,8/4/2019,19:00,TGD,8/4/2019,20:15,HOM,F
B0014,6,FB1145,8/5/2019,9:00,HOM,8/5/2019,10:55,XBT,F
B0014,7,FB4876,8/8/2019,17:05,XBT,8/8/2019,17:50,NOU,F
B0014,8,FB76,8/8/2019,18:30,NOU,8/8/2019,20:05,TGD,F
B0014,9,FB8563,8/8/2019,21:00,TGD,8/8/2019,23:05,XXJ,F
B0014,10,FB8567,8/10/2019,0:35,XXJ,8/10/2019,2:25,SXA,F
B0014,11,FB1200,8/10/2019,7:05,SXA,8/10/2019,8:40,FBX,F
B0014,12,FB246,8/10/2019,9:25,FBX,8/10/2019,11:10,TGD,F
B0014,13,FB617,8/11/2019,18:50,TGD,8/11/2019,20:25,XMH,F
B0014,14,FB508,8/14/2019,15:50,XMH,8/14/2019,16:55,HOM,F
B0014,15,FB36,8/14/2019,18:00,HOM,8/14/2019,19:15,TGD,F
B0014,16,FB321,8/14/2019,19:55,TGD,8/14/2019,20:50,OSY,F
B0014,17,FB312,8/16/2019,7:10,OSY,8/16/2019,8:15,TGD,F
B0014,18,FB699,8/17/2019,18:55,TGD,8/17/2019,20:30,BCJ,F
B0014,19,FB692,8/22/2019,7:40,BCJ,8/22/2019,9:20,TGD,F
B0014,20,FB649,8/23/2019,18:55,TGD,8/23/2019,20:40,XMJ,F
B0014,21,FB522,8/25/2019,7:35,XMJ,8/25/2019,8:40,HOM,F
B0014,22,FB765,8/25/2019,11:00,HOM,8/25/2019,13:05,SXA,F
B0014,23,FB474,8/26/2019,18:05,SXA,8/26/2019,20:35,TGD,F
B0014,24,FB685,8/27/2019,18:15,TGD,8/27/2019,19:40,THJ,F
B0014,25,FB688,8/27/2019,20:20,THJ,8/27/2019,21:50,TGD,F
B0014,26,FB699,8/28/2019,19:10,TGD,8/28/2019,20:45,BCJ,F
B0014,27,FB692,8/30/2019,7:40,BCJ,8/30/2019,9:20,TGD,F
B0014,28,FB37,8/30/2019,18:00,TGD,8/30/2019,19:10,HOM,F
B0015,1,FB1717,8/2/2019,16:15,HOM,8/2/2019,18:10,NOU,C
B0015,2,FB1272,8/2/2019,18:50,NOU,8/2/2019,20:50,THJ,C
B0015,3,FB1271,8/3/2019,8:00,THJ,8/3/2019,10:00,NOU,C
B0015,4,FB774,8/3/2019,11:05,NOU,8/3/2019,12:55,HOM,C
B0015,5,FB2176,8/4/2019,7:50,HOM,8/4/2019,9:10,TGD,C
B0015,6,FB669,8/5/2019,19:25,TGD,8/5/2019,21:15,GKU,C
B0015,7,FB662,8/7/2019,8:15,GKU,8/7/2019,10:05,TGD,C
B0015,8,FB669,8/8/2019,19:25,TGD,8/8/2019,21:15,GKU,C
B0015,9,FB786,8/9/2019,17:35,GKU,8/9/2019,18:45,HOM,C
B0015,10,FB416,8/9/2019,20:55,HOM,8/9/2019,22:20,TGD,C
B0015,11,FB629,8/10/2019,19:20,TGD,8/10/2019,21:00,XSJ,C
B0015,12,FB630,8/12/2019,19:15,XSJ,8/12/2019,21:05,TGD,C
B0015,13,FB287,8/13/2019,19:20,TGD,8/13/2019,20:35,OXU,C
B0015,14,FB284,8/15/2019,15:20,OXU,8/15/2019,16:40,TGD,C
B0015,15,FB269,8/15/2019,19:00,TGD,8/15/2019,20:50,FBX,C
B0015,16,FB242,8/16/2019,8:00,FBX,8/16/2019,9:45,TGD,C
B0015,17,FB39,8/17/2019,19:00,TGD,8/17/2019,20:15,HOM,C
B0015,18,FB731,8/18/2019,8:05,HOM,8/18/2019,9:20,UDJ,C
B0015,19,FB734,8/19/2019,10:00,UDJ,8/19/2019,11:20,HOM,C
B0015,20,FB24,8/19/2019,12:00,HOM,8/19/2019,13:15,TGD,C
B0015,21,FB39,8/19/2019,19:00,TGD,8/19/2019,20:15,HOM,C
B0016,1,FB1717,8/2/2019,16:15,HOM,8/2/2019,18:10,NOU,F
B0016,2,FB1272,8/2/2019,18:50,NOU,8/2/2019,20:50,THJ,F
B0016,3,FB1271,8/3/2019,8:00,THJ,8/3/2019,10:00,NOU,F
B0016,4,FB774,8/3/2019,11:05,NOU,8/3/2019,12:55,HOM,F
B0016,5,FB2176,8/4/2019,7:50,HOM,8/4/2019,9:10,TGD,F
B0016,6,FB669,8/5/2019,19:25,TGD,8/5/2019,21:15,GKU,F
B0016,7,FB662,8/7/2019,8:15,GKU,8/7/2019,10:05,TGD,F
B0016,8,FB669,8/8/2019,19:25,TGD,8/8/2019,21:15,GKU,F
B0016,9,FB786,8/9/2019,17:35,GKU,8/9/2019,18:45,HOM,F
B0016,10,FB416,8/9/2019,20:55,HOM,8/9/2019,22:20,TGD,F
B0016,11,FB629,8/10/2019,19:20,TGD,8/10/2019,21:00,XSJ,F
B0016,12,FB630,8/12/2019,19:15,XSJ,8/12/2019,21:05,TGD,F
B0016,13,FB287,8/13/2019,19:20,TGD,8/13/2019,20:35,OXU,F
B0016,14,FB284,8/15/2019,15:20,OXU,8/15/2019,16:40,TGD,F
B0016,15,FB269,8/15/2019,19:00,TGD,8/15/2019,20:50,FBX,F
B0016,16,FB242,8/16/2019,8:00,FBX,8/16/2019,9:45,TGD,F
B0016,17,FB39,8/17/2019,19:00,TGD,8/17/2019,20:15,HOM,F
B0016,18,FB731,8/18/2019,8:05,HOM,8/18/2019,9:20,UDJ,F
B0016,19,FB734,8/19/2019,10:00,UDJ,8/19/2019,11:20,HOM,F
B0016,20,FB24,8/19/2019,12:00,HOM,8/19/2019,13:15,TGD,F
B0016,21,FB39,8/19/2019,19:00,TGD,8/19/2019,20:15,HOM,F
B0017,1,FB737,8/2/2019,17:00,HOM,8/2/2019,18:15,UDJ,C
B0017,2,FB740,8/2/2019,18:55,UDJ,8/2/2019,20:20,HOM,C
B0017,3,FB577,8/3/2019,8:25,HOM,8/3/2019,10:20,NOU,C
B0017,4,FB64,8/3/2019,13:15,NOU,8/3/2019,14:50,TGD,C
B0017,5,FB77,8/4/2019,19:00,TGD,8/4/2019,20:35,NOU,C
B0017,6,FB1693,8/5/2019,10:50,NOU,8/5/2019,14:25,SXA,C
B0017,7,FB1868,8/5/2019,15:15,SXA,8/5/2019,16:50,XMJ,C
B0017,8,FB522,8/7/2019,7:35,XMJ,8/7/2019,8:40,HOM,C
B0017,9,FB22,8/7/2019,11:00,HOM,8/7/2019,12:15,TGD,C
B0017,10,FB271,8/8/2019,19:30,TGD,8/8/2019,21:20,FBX,C
B0017,11,FB1702,8/10/2019,8:00,FBX,8/10/2019,9:05,HOM,C
B0017,12,FB22,8/10/2019,11:00,HOM,8/10/2019,12:15,TGD,C
B0017,13,FB699,8/11/2019,18:55,TGD,8/11/2019,20:30,BCJ,C
B0017,14,FB692,8/18/2019,7:40,BCJ,8/18/2019,9:20,TGD,C
B0017,15,FB699,8/19/2019,19:10,TGD,8/19/2019,20:45,BCJ,C
B0017,16,FB692,8/24/2019,7:40,BCJ,8/24/2019,9:20,TGD,C
B0017,17,FB569,8/25/2019,18:55,TGD,8/25/2019,20:15,XNZ,C
B0017,18,FB562,8/27/2019,7:35,XNZ,8/27/2019,8:55,TGD,C
B0017,19,FB269,8/28/2019,19:00,TGD,8/28/2019,20:50,FBX,C
B0017,20,FB430,8/29/2019,19:15,FBX,8/29/2019,20:35,HOM,C
B0017,21,FB16,8/30/2019,8:00,HOM,8/30/2019,9:15,TGD,C
B0017,22,FB2179,8/30/2019,18:10,TGD,8/30/2019,19:35,HOM,C
B0018,1,FB737,8/2/2019,17:00,HOM,8/2/2019,18:15,UDJ,F
B0018,2,FB740,8/2/2019,18:55,UDJ,8/2/2019,20:20,HOM,F
B0018,3,FB577,8/3/2019,8:25,HOM,8/3/2019,10:20,NOU,F
B0018,4,FB64,8/3/2019,13:15,NOU,8/3/2019,14:50,TGD,F
B0018,5,FB77,8/4/2019,19:00,TGD,8/4/2019,20:35,NOU,F
B0018,6,FB1693,8/5/2019,10:50,NOU,8/5/2019,14:25,SXA,F
B0018,7,FB1868,8/5/2019,15:15,SXA,8/5/2019,16:50,XMJ,F
B0018,8,FB522,8/7/2019,7:35,XMJ,8/7/2019,8:40,HOM,F
B0018,9,FB22,8/7/2019,11:00,HOM,8/7/2019,12:15,TGD,F
B0018,10,FB271,8/8/2019,19:30,TGD,8/8/2019,21:20,FBX,F
B0018,11,FB1702,8/10/2019,8:00,FBX,8/10/2019,9:05,HOM,F
B0018,12,FB22,8/10/2019,11:00,HOM,8/10/2019,12:15,TGD,F
B0018,13,FB699,8/11/2019,18:55,TGD,8/11/2019,20:30,BCJ,F
B0018,14,FB692,8/18/2019,7:40,BCJ,8/18/2019,9:20,TGD,F
B0018,15,FB699,8/19/2019,19:10,TGD,8/19/2019,20:45,BCJ,F
B0018,16,FB692,8/24/2019,7:40,BCJ,8/24/2019,9:20,TGD,F
B0018,17,FB569,8/25/2019,18:55,TGD,8/25/2019,20:15,XNZ,F
B0018,18,FB562,8/27/2019,7:35,XNZ,8/27/2019,8:55,TGD,F
B0018,19,FB269,8/28/2019,19:00,TGD,8/28/2019,20:50,FBX,F
B0018,20,FB430,8/29/2019,19:15,FBX,8/29/2019,20:35,HOM,F
B0018,21,FB16,8/30/2019,8:00,HOM,8/30/2019,9:15,TGD,F
B0018,22,FB2179,8/30/2019,18:10,TGD,8/30/2019,19:35,HOM,F
B0019,1,FB1747,8/3/2019,8:40,HOM,8/3/2019,11:05,HUK,C
B0019,2,FB90,8/3/2019,12:20,HUK,8/3/2019,15:15,TGD,C
B0019,3,FB687,8/4/2019,19:35,TGD,8/4/2019,21:00,THJ,C
B0019,4,FB690,8/5/2019,21:35,THJ,8/5/2019,23:00,TGD,C
B0019,5,FB321,8/6/2019,19:55,TGD,8/6/2019,20:50,OSY,C
B0019,6,FB312,8/8/2019,7:10,OSY,8/8/2019,8:15,TGD,C
B0019,7,FB669,8/9/2019,19:25,TGD,8/9/2019,21:15,GKU,C
B0019,8,FB662,8/14/2019,8:15,GKU,8/14/2019,10:05,TGD,C
B0019,9,FB41,8/15/2019,19:20,TGD,8/15/2019,20:35,HOM,C
B0019,10,FB577,8/16/2019,8:25,HOM,8/16/2019,10:20,NOU,C
B0019,11,FB778,8/16/2019,16:50,NOU,8/16/2019,18:40,HOM,C
B0020,1,FB1747,8/3/2019,8:40,HOM,8/3/2019,11:05,HUK,F
B0020,2,FB90,8/3/2019,12:20,HUK,8/3/2019,15:15,TGD,F
B0020,3,FB687,8/4/2019,19:35,TGD,8/4/2019,21:00,THJ,F
B0020,4,FB690,8/5/2019,21:35,THJ,8/5/2019,23:00,TGD,F
B0020,5,FB321,8/6/2019,19:55,TGD,8/6/2019,20:50,OSY,F
B0020,6,FB312,8/8/2019,7:10,OSY,8/8/2019,8:15,TGD,F
B0020,7,FB669,8/9/2019,19:25,TGD,8/9/2019,21:15,GKU,F
B0020,8,FB662,8/14/2019,8:15,GKU,8/14/2019,10:05,TGD,F
B0020,9,FB41,8/15/2019,19:20,TGD,8/15/2019,20:35,HOM,F
B0020,10,FB577,8/16/2019,8:25,HOM,8/16/2019,10:20,NOU,F
B0020,11,FB778,8/16/2019,16:50,NOU,8/16/2019,18:40,HOM,F
B0021,1,FB8559,8/1/2019,0:05,HOM,8/1/2019,2:05,SXA,C
B0021,2,FB1000,8/1/2019,3:35,SXA,8/1/2019,5:55,TGD,C
B0021,3,FB993,8/1/2019,6:40,TGD,8/1/2019,9:05,SXA,C
B0021,4,FB1000,8/2/2019,3:35,SXA,8/2/2019,5:55,TGD,C
B0021,5,FB293,8/2/2019,6:40,TGD,8/2/2019,7:55,OOJ,C
B0021,6,FB294,8/2/2019,8:45,OOJ,8/2/2019,10:00,TGD,C
B0021,7,FB469,8/2/2019,10:45,TGD,8/2/2019,13:20,SXA,C
B0021,8,FB1000,8/3/2019,3:35,SXA,8/3/2019,5:55,TGD,C
B0021,9,FB293,8/3/2019,6:40,TGD,8/3/2019,7:55,OOJ,C
B0021,10,FB294,8/3/2019,8:45,OOJ,8/3/2019,10:00,TGD,C
B0021,11,FB575,8/3/2019,10:45,TGD,8/3/2019,12:15,HWJ,C
B0021,12,FB576,8/3/2019,12:55,HWJ,8/3/2019,14:30,TGD,C
B0021,13,FB89,8/4/2019,6:10,TGD,8/4/2019,9:00,HUK,C
B0021,14,FB1748,8/4/2019,11:45,HUK,8/4/2019,14:15,HOM,C
B0021,15,FB94,8/5/2019,7:00,HOM,8/5/2019,8:10,TGD,C
B0021,16,FB281,8/5/2019,8:50,TGD,8/5/2019,10:05,OXU,C
B0021,17,FB282,8/5/2019,10:50,OXU,8/5/2019,12:05,TGD,C
B0021,18,FB473,8/5/2019,12:55,TGD,8/5/2019,15:30,SXA,C
B0021,19,FB472,8/5/2019,16:20,SXA,8/5/2019,18:55,TGD,C
B0021,20,FB89,8/6/2019,6:10,TGD,8/6/2019,9:00,HUK,C
B0021,21,FB1748,8/6/2019,11:45,HUK,8/6/2019,14:15,HOM,C
B0021,22,FB94,8/7/2019,7:00,HOM,8/7/2019,8:10,TGD,C
B0021,23,FB281,8/7/2019,8:50,TGD,8/7/2019,10:05,OXU,C
B0021,24,FB282,8/7/2019,10:50,OXU,8/7/2019,12:05,TGD,C
B0021,25,FB473,8/7/2019,12:55,TGD,8/7/2019,15:30,SXA,C
B0021,26,FB472,8/7/2019,16:20,SXA,8/7/2019,18:55,TGD,C
B0021,27,FB89,8/8/2019,6:10,TGD,8/8/2019,9:00,HUK,C
B0021,28,FB1748,8/8/2019,11:45,HUK,8/8/2019,14:15,HOM,C
B0021,29,FB94,8/9/2019,7:00,HOM,8/9/2019,8:10,TGD,C
B0021,30,FB621,8/9/2019,8:55,TGD,8/9/2019,10:40,XSJ,C
B0021,31,FB624,8/9/2019,11:25,XSJ,8/9/2019,13:10,TGD,C
B0021,32,FB625,8/9/2019,13:55,TGD,8/9/2019,15:35,XSJ,C
B0021,33,FB628,8/9/2019,16:25,XSJ,8/9/2019,18:15,TGD,C
B0021,34,FB89,8/10/2019,6:10,TGD,8/10/2019,9:00,HUK,C
B0021,35,FB1748,8/10/2019,11:45,HUK,8/10/2019,14:15,HOM,C
B0021,36,FB94,8/11/2019,7:00,HOM,8/11/2019,8:10,TGD,C
B0021,37,FB281,8/11/2019,8:55,TGD,8/11/2019,10:10,OXU,C
B0021,38,FB282,8/11/2019,10:50,OXU,8/11/2019,12:05,TGD,C
B0021,39,FB473,8/11/2019,12:55,TGD,8/11/2019,15:30,SXA,C
B0021,40,FB472,8/11/2019,16:20,SXA,8/11/2019,18:55,TGD,C
B0021,41,FB89,8/12/2019,6:10,TGD,8/12/2019,9:00,HUK,C
B0021,42,FB1748,8/12/2019,11:45,HUK,8/12/2019,14:15,HOM,C
B0021,43,FB94,8/13/2019,7:00,HOM,8/13/2019,8:10,TGD,C
B0021,44,FB281,8/13/2019,8:55,TGD,8/13/2019,10:10,OXU,C
B0021,45,FB282,8/13/2019,10:50,OXU,8/13/2019,12:05,TGD,C
B0021,46,FB473,8/13/2019,12:55,TGD,8/13/2019,15:30,SXA,C
B0021,47,FB472,8/13/2019,16:20,SXA,8/13/2019,18:55,TGD,C
B0021,48,FB89,8/14/2019,6:10,TGD,8/14/2019,9:00,HUK,C
B0021,49,FB1748,8/14/2019,11:45,HUK,8/14/2019,14:15,HOM,C
B0021,50,FB94,8/15/2019,7:00,HOM,8/15/2019,8:10,TGD,C
B0021,51,FB621,8/15/2019,8:55,TGD,8/15/2019,10:40,XSJ,C
B0021,52,FB624,8/15/2019,11:25,XSJ,8/15/2019,13:10,TGD,C
B0021,53,FB625,8/15/2019,13:55,TGD,8/15/2019,15:35,XSJ,C
B0021,54,FB628,8/15/2019,16:25,XSJ,8/15/2019,18:15,TGD,C
B0021,55,FB89,8/16/2019,6:10,TGD,8/16/2019,9:00,HUK,C
B0021,56,FB1748,8/16/2019,11:45,HUK,8/16/2019,14:15,HOM,C
B0021,57,FB94,8/17/2019,7:00,HOM,8/17/2019,8:10,TGD,C
B0021,58,FB281,8/17/2019,8:55,TGD,8/17/2019,10:10,OXU,C
B0021,59,FB282,8/17/2019,10:50,OXU,8/17/2019,12:05,TGD,C
B0021,60,FB473,8/17/2019,12:55,TGD,8/17/2019,15:30,SXA,C
B0021,61,FB472,8/17/2019,16:20,SXA,8/17/2019,18:55,TGD,C
B0021,62,FB89,8/18/2019,6:10,TGD,8/18/2019,9:00,HUK,C
B0021,63,FB1748,8/18/2019,11:45,HUK,8/18/2019,14:15,HOM,C
B0021,64,FB94,8/19/2019,7:00,HOM,8/19/2019,8:10,TGD,C
B0021,65,FB281,8/19/2019,8:50,TGD,8/19/2019,10:05,OXU,C
B0021,66,FB282,8/19/2019,10:50,OXU,8/19/2019,12:05,TGD,C
B0021,67,FB473,8/19/2019,12:55,TGD,8/19/2019,15:30,SXA,C
B0021,68,FB472,8/19/2019,16:20,SXA,8/19/2019,18:55,TGD,C
B0021,69,FB89,8/20/2019,6:10,TGD,8/20/2019,9:00,HUK,C
B0021,70,FB1748,8/20/2019,11:45,HUK,8/20/2019,14:15,HOM,C
B0021,71,FB94,8/21/2019,7:00,HOM,8/21/2019,8:10,TGD,C
B0021,72,FB281,8/21/2019,8:50,TGD,8/21/2019,10:05,OXU,C
B0021,73,FB282,8/21/2019,10:50,OXU,8/21/2019,12:05,TGD,C
B0021,74,FB473,8/21/2019,12:55,TGD,8/21/2019,15:30,SXA,C
B0021,75,FB472,8/21/2019,16:20,SXA,8/21/2019,18:55,TGD,C
B0021,76,FB89,8/22/2019,6:10,TGD,8/22/2019,9:00,HUK,C
B0021,77,FB1748,8/22/2019,11:45,HUK,8/22/2019,14:15,HOM,C
B0021,78,FB94,8/23/2019,7:00,HOM,8/23/2019,8:10,TGD,C
B0021,79,FB281,8/23/2019,8:50,TGD,8/23/2019,10:05,OXU,C
B0021,80,FB282,8/23/2019,10:50,OXU,8/23/2019,12:05,TGD,C
B0021,81,FB473,8/23/2019,12:55,TGD,8/23/2019,15:30,SXA,C
B0021,82,FB472,8/23/2019,16:20,SXA,8/23/2019,18:55,TGD,C
B0021,83,FB89,8/24/2019,6:10,TGD,8/24/2019,9:00,HUK,C
B0021,84,FB1748,8/24/2019,11:45,HUK,8/24/2019,14:15,HOM,C
B0021,85,FB94,8/25/2019,7:00,HOM,8/25/2019,8:10,TGD,C
B0021,86,FB281,8/25/2019,8:50,TGD,8/25/2019,10:05,OXU,C
B0021,87,FB282,8/25/2019,10:50,OXU,8/25/2019,12:05,TGD,C
B0021,88,FB473,8/25/2019,12:55,TGD,8/25/2019,15:30,SXA,C
B0021,89,FB472,8/25/2019,16:20,SXA,8/25/2019,18:55,TGD,C
B0021,90,FB89,8/26/2019,6:10,TGD,8/26/2019,9:00,HUK,C
B0021,91,FB1748,8/26/2019,11:45,HUK,8/26/2019,14:15,HOM,C
B0021,92,FB94,8/27/2019,7:00,HOM,8/27/2019,8:10,TGD,C
B0021,93,FB281,8/27/2019,8:50,TGD,8/27/2019,10:05,OXU,C
B0021,94,FB282,8/27/2019,10:50,OXU,8/27/2019,12:05,TGD,C
B0021,95,FB473,8/27/2019,12:55,TGD,8/27/2019,15:30,SXA,C
B0021,96,FB472,8/27/2019,16:20,SXA,8/27/2019,18:55,TGD,C
B0021,97,FB89,8/28/2019,6:10,TGD,8/28/2019,9:00,HUK,C
B0021,98,FB1748,8/28/2019,11:45,HUK,8/28/2019,14:15,HOM,C
B0021,99,FB94,8/29/2019,7:00,HOM,8/29/2019,8:10,TGD,C
B0021,100,FB281,8/29/2019,8:50,TGD,8/29/2019,10:05,OXU,C
B0021,101,FB282,8/29/2019,10:50,OXU,8/29/2019,12:05,TGD,C
B0021,102,FB473,8/29/2019,12:55,TGD,8/29/2019,15:30,SXA,C
B0021,103,FB472,8/29/2019,16:20,SXA,8/29/2019,18:55,TGD,C
B0021,104,FB89,8/30/2019,6:10,TGD,8/30/2019,9:00,HUK,C
B0021,105,FB1748,8/30/2019,11:45,HUK,8/30/2019,14:15,HOM,C
B0021,106,FB986,8/31/2019,7:05,HOM,8/31/2019,8:15,TGD,C
B0021,107,FB787,8/31/2019,8:55,TGD,8/31/2019,10:05,SGJ,C
B0021,108,FB788,8/31/2019,10:55,SGJ,8/31/2019,12:15,TGD,C
B0021,109,FB25,8/31/2019,13:00,TGD,8/31/2019,14:05,HOM,C
B0022,1,FB94,8/1/2019,7:00,HOM,8/1/2019,8:10,TGD,C
B0022,2,FB281,8/1/2019,8:50,TGD,8/1/2019,10:05,OXU,C
B0022,3,FB282,8/1/2019,10:50,OXU,8/1/2019,12:05,TGD,C
B0022,4,FB473,8/1/2019,12:55,TGD,8/1/2019,15:30,SXA,C
B0022,5,FB472,8/1/2019,16:20,SXA,8/1/2019,18:55,TGD,C
B0022,6,FB51,8/2/2019,7:00,TGD,8/2/2019,8:30,NOU,C
B0022,7,FB54,8/2/2019,9:30,NOU,8/2/2019,11:05,TGD,C
B0022,8,FB91,8/2/2019,11:55,TGD,8/2/2019,14:45,HUK,C
B0022,9,FB92,8/2/2019,15:30,HUK,8/2/2019,18:25,TGD,C
B0022,10,FB13,8/3/2019,7:00,TGD,8/3/2019,8:05,HOM,C
B0022,11,FB18,8/3/2019,9:00,HOM,8/3/2019,10:10,TGD,C
B0022,12,FB61,8/3/2019,11:00,TGD,8/3/2019,12:40,NOU,C
B0022,13,FB1182,8/3/2019,13:45,NOU,8/3/2019,15:15,OSY,C
B0022,14,FB320,8/3/2019,16:00,OSY,8/3/2019,17:10,TGD,C
B0022,15,FB13,8/4/2019,7:00,TGD,8/4/2019,8:05,HOM,C
B0022,16,FB1145,8/4/2019,9:00,HOM,8/4/2019,10:55,XBT,C
B0022,17,FB742,8/4/2019,13:40,XBT,8/4/2019,15:25,TGD,C
B0022,18,FB455,8/4/2019,16:05,TGD,8/4/2019,17:55,TUK,C
B0022,19,FB454,8/5/2019,10:00,TUK,8/5/2019,11:45,TGD,C
B0022,20,FB589,8/5/2019,12:25,TGD,8/5/2019,13:50,MYJ,C
B0022,21,FB592,8/5/2019,14:40,MYJ,8/5/2019,16:10,TGD,C
B0022,22,FB265,8/5/2019,17:00,TGD,8/5/2019,18:50,FBX,C
B0022,23,FB270,8/5/2019,19:40,FBX,8/5/2019,21:25,TGD,C
B0022,24,FB243,8/6/2019,8:30,TGD,8/6/2019,10:15,FBX,C
B0022,25,FB250,8/6/2019,11:20,FBX,8/6/2019,13:05,TGD,C
B0022,26,FB625,8/6/2019,13:55,TGD,8/6/2019,15:35,XSJ,C
B0022,27,FB628,8/6/2019,16:25,XSJ,8/6/2019,18:15,TGD,C
B0022,28,FB13,8/7/2019,7:00,TGD,8/7/2019,8:05,HOM,C
B0022,29,FB1145,8/7/2019,9:00,HOM,8/7/2019,10:55,XBT,C
B0022,30,FB742,8/7/2019,13:40,XBT,8/7/2019,15:25,TGD,C
B0022,31,FB567,8/7/2019,16:05,TGD,8/7/2019,17:25,XNZ,C
B0022,32,FB562,8/8/2019,7:35,XNZ,8/8/2019,8:55,TGD,C
B0022,33,FB383,8/8/2019,9:35,TGD,8/8/2019,10:55,YKJ,C
B0022,34,FB386,8/8/2019,12:15,YKJ,8/8/2019,13:40,TGD,C
B0022,35,FB475,8/8/2019,14:30,TGD,8/8/2019,17:00,SXA,C
B0022,36,FB8558,8/9/2019,4:50,SXA,8/9/2019,7:00,TGD,C
B0022,37,FB531,8/9/2019,7:45,TGD,8/9/2019,9:00,OAX,C
B0022,38,FB534,8/9/2019,9:45,OAX,8/9/2019,11:05,TGD,C
B0022,39,FB91,8/9/2019,11:55,TGD,8/9/2019,14:45,HUK,C
B0022,40,FB90,8/10/2019,12:20,HUK,8/10/2019,15:15,TGD,C
B0022,41,FB397,8/10/2019,15:55,TGD,8/10/2019,16:55,UYS,C
B0022,42,FB400,8/10/2019,17:50,UYS,8/10/2019,18:55,TGD,C
B0022,43,FB687,8/10/2019,19:35,TGD,8/10/2019,21:00,THJ,C
B0022,44,FB1271,8/11/2019,8:00,THJ,8/11/2019,10:00,NOU,C
B0022,45,FB1693,8/11/2019,10:50,NOU,8/11/2019,14:25,SXA,C
B0022,46,FB1872,8/11/2019,15:15,SXA,8/11/2019,16:50,GKU,C
B0022,47,FB786,8/11/2019,17:35,GKU,8/11/2019,18:45,HOM,C
B0022,48,FB94,8/12/2019,7:00,HOM,8/12/2019,8:10,TGD,C
B0022,49,FB747,8/12/2019,8:55,TGD,8/12/2019,9:50,GOQ,C
B0022,50,FB748,8/12/2019,10:40,GOQ,8/12/2019,11:45,TGD,C
B0022,51,FB589,8/12/2019,12:25,TGD,8/12/2019,13:50,MYJ,C
B0022,52,FB592,8/12/2019,14:40,MYJ,8/12/2019,16:10,TGD,C
B0022,53,FB73,8/12/2019,17:00,TGD,8/12/2019,18:35,NOU,C
B0022,54,FB50,8/13/2019,7:30,NOU,8/13/2019,9:05,TGD,C
B0022,55,FB981,8/13/2019,9:50,TGD,8/13/2019,11:40,TUK,C
B0022,56,FB456,8/13/2019,15:45,TUK,8/13/2019,17:30,TGD,C
B0022,57,FB13,8/14/2019,7:00,TGD,8/14/2019,8:05,HOM,C
B0022,58,FB1145,8/14/2019,9:00,HOM,8/14/2019,10:55,XBT,C
B0022,59,FB742,8/14/2019,13:40,XBT,8/14/2019,15:25,TGD,C
B0022,60,FB455,8/14/2019,16:05,TGD,8/14/2019,17:55,TUK,C
B0022,61,FB454,8/15/2019,10:00,TUK,8/15/2019,11:45,TGD,C
B0022,62,FB589,8/15/2019,12:25,TGD,8/15/2019,13:50,MYJ,C
B0022,63,FB592,8/15/2019,14:40,MYJ,8/15/2019,16:10,TGD,C
B0022,64,FB73,8/15/2019,17:00,TGD,8/15/2019,18:35,NOU,C
B0022,65,FB78,8/15/2019,19:30,NOU,8/15/2019,21:05,TGD,C
B0022,66,FB561,8/16/2019,8:05,TGD,8/16/2019,9:30,XNZ,C
B0022,67,FB564,8/16/2019,10:15,XNZ,8/16/2019,11:35,TGD,C
B0022,68,FB1893,8/16/2019,12:15,TGD,8/16/2019,13:10,TAN,C
B0022,69,FB1894,8/16/2019,14:10,TAN,8/16/2019,15:05,TGD,C
